source,target,edge_type
CLM-005106,REP-000006,REPAIRED_BY
CLM-005107,CUS-002584,FILED_BY
CLM-005107,DEV-001743,USES_DEVICE
CLM-005107,REP-000565,REPAIRED_BY
CLM-005108,CUS-001563,FILED_BY
CLM-005108,DEV-002723,USES_DEVICE
CLM-005109,CUS-002756,FILED_BY
CLM-005109,DEV-002561,USES_DEVICE
CLM-005109,REP-000012,REPAIRED_BY
CLM-005110,CUS-001399,FILED_BY
CLM-005110,DEV-000258,USES_DEVICE
CLM-005110,REP-000139,REPAIRED_BY
CLM-005111,CUS-002254,FILED_BY
CLM-005111,DEV-002764,USES_DEVICE
CLM-005112,CUS-001928,FILED_BY
CLM-005112,DEV-001527,USES_DEVICE
CLM-005112,REP-000454,REPAIRED_BY
CLM-005113,CUS-001479,FILED_BY
CLM-005113,DEV-002670,USES_DEVICE
CLM-005113,REP-000056,REPAIRED_BY
CLM-005114,CUS-000410,FILED_BY
CLM-005114,DEV-001836,USES_DEVICE
CLM-005114,REP-000530,REPAIRED_BY
CLM-005115,CUS-000473,FILED_BY
CLM-005115,DEV-001504,USES_DEVICE
CLM-005115,REP-000090,REPAIRED_BY
CLM-005116,CUS-000079,FILED_BY
CLM-005116,DEV-001010,USES_DEVICE
CLM-005117,CUS-001011,FILED_BY
CLM-005117,DEV-002385,USES_DEVICE
CLM-005117,REP-000072,REPAIRED_BY
CLM-005118,CUS-000917,FILED_BY
CLM-005118,DEV-001015,USES_DEVICE
CLM-005118,REP-000119,REPAIRED_BY
CLM-005119,CUS-000646,FILED_BY
CLM-005119,DEV-000677,USES_DEVICE
CLM-005120,CUS-002208,FILED_BY
CLM-005120,DEV-002981,USES_DEVICE
CLM-005120,REP-000217,REPAIRED_BY
CLM-005121,CUS-000608,FILED_BY
CLM-005121,DEV-002374,USES_DEVICE
CLM-005121,REP-000298,REPAIRED_BY
CLM-005122,CUS-000977,FILED_BY
CLM-005122,DEV-002131,USES_DEVICE
CLM-005123,CUS-001096,FILED_BY
CLM-005123,DEV-001110,USES_DEVICE
CLM-005123,REP-000593,REPAIRED_BY
CLM-005124,CUS-000963,FILED_BY
CLM-005124,DEV-001969,USES_DEVICE
CLM-005125,CUS-000143,FILED_BY
CLM-005125,DEV-001266,USES_DEVICE
CLM-005125,REP-000165,REPAIRED_BY
CLM-005126,CUS-000605,FILED_BY
CLM-005126,DEV-002055,USES_DEVICE
CLM-005126,REP-000640,REPAIRED_BY
CLM-005127,CUS-001382,FILED_BY
CLM-005127,DEV-002794,USES_DEVICE
CLM-005128,CUS-001049,FILED_BY
CLM-005128,DEV-000536,USES_DEVICE
CLM-005128,REP-000302,REPAIRED_BY
CLM-005129,CUS-001182,FILED_BY
CLM-005129,DEV-000665,USES_DEVICE
CLM-005130,CUS-002014,FILED_BY
CLM-005130,DEV-002210,USES_DEVICE
CLM-005130,REP-000459,REPAIRED_BY
CLM-005131,CUS-000141,FILED_BY
CLM-005131,DEV-001801,USES_DEVICE
CLM-005131,REP-000651,REPAIRED_BY
CLM-005132,CUS-000126,FILED_BY
CLM-005132,DEV-000114,USES_DEVICE
CLM-005133,CUS-002432,FILED_BY
CLM-005133,DEV-000284,USES_DEVICE
CLM-005133,REP-000667,REPAIRED_BY
CLM-005134,CUS-000774,FILED_BY
CLM-005134,DEV-000214,USES_DEVICE
CLM-005135,CUS-001057,FILED_BY
CLM-005135,DEV-002917,USES_DEVICE
CLM-005135,REP-000426,REPAIRED_BY
CLM-005136,CUS-000436,FILED_BY
CLM-005136,DEV-000045,USES_DEVICE
CLM-005137,CUS-002874,FILED_BY
CLM-005137,DEV-000970,USES_DEVICE
CLM-005138,CUS-002160,FILED_BY
CLM-005138,DEV-000020,USES_DEVICE
CLM-005138,REP-000694,REPAIRED_BY
CLM-005139,CUS-000655,FILED_BY
CLM-005139,DEV-000521,USES_DEVICE
CLM-005139,REP-000473,REPAIRED_BY
CLM-005140,CUS-000891,FILED_BY
CLM-005140,DEV-002803,USES_DEVICE
CLM-005140,REP-000112,REPAIRED_BY
CLM-005141,CUS-000292,FILED_BY
CLM-005141,DEV-002464,USES_DEVICE
CLM-005142,CUS-002747,FILED_BY
CLM-005142,DEV-002627,USES_DEVICE
CLM-005142,REP-000219,REPAIRED_BY
CLM-005143,CUS-002562,FILED_BY
CLM-005143,DEV-001422,USES_DEVICE
CLM-005143,REP-000181,REPAIRED_BY
CLM-005144,CUS-002781,FILED_BY
CLM-005144,DEV-001227,USES_DEVICE
CLM-005144,REP-000251,REPAIRED_BY
CLM-005145,CUS-001551,FILED_BY
CLM-005145,DEV-000292,USES_DEVICE
CLM-005145,REP-000191,REPAIRED_BY
CLM-005146,CUS-000133,FILED_BY
CLM-005146,DEV-000462,USES_DEVICE
CLM-005146,REP-000053,REPAIRED_BY
CLM-005147,CUS-000643,FILED_BY
CLM-005147,DEV-001104,USES_DEVICE
CLM-005147,REP-000158,REPAIRED_BY
CLM-005148,CUS-000054,FILED_BY
CLM-005148,DEV-001481,USES_DEVICE
CLM-005149,CUS-000469,FILED_BY
CLM-005149,DEV-001110,USES_DEVICE
CLM-005149,REP-000033,REPAIRED_BY
CLM-005150,CUS-002070,FILED_BY
CLM-005150,DEV-001722,USES_DEVICE
CLM-005150,REP-000531,REPAIRED_BY
CLM-005151,CUS-001560,FILED_BY
CLM-005151,DEV-000808,USES_DEVICE
CLM-005151,REP-000250,REPAIRED_BY
CLM-005152,CUS-001059,FILED_BY
CLM-005152,DEV-002958,USES_DEVICE
CLM-005152,REP-000195,REPAIRED_BY
CLM-005153,CUS-000666,FILED_BY
CLM-005153,DEV-002017,USES_DEVICE
CLM-005153,REP-000149,REPAIRED_BY
CLM-005154,CUS-000785,FILED_BY
CLM-005154,DEV-000429,USES_DEVICE
CLM-005154,REP-000611,REPAIRED_BY
CLM-005155,CUS-001212,FILED_BY
CLM-005155,DEV-002661,USES_DEVICE
CLM-005156,CUS-001102,FILED_BY
CLM-005156,DEV-000499,USES_DEVICE
CLM-005157,CUS-001012,FILED_BY
CLM-005157,DEV-000207,USES_DEVICE
CLM-005158,CUS-002057,FILED_BY
CLM-005158,DEV-002405,USES_DEVICE
CLM-005158,REP-000090,REPAIRED_BY
CLM-005159,CUS-001949,FILED_BY
CLM-005159,DEV-002726,USES_DEVICE
CLM-005159,REP-000126,REPAIRED_BY
CLM-005160,CUS-001191,FILED_BY
CLM-005160,DEV-002240,USES_DEVICE
CLM-005160,REP-000266,REPAIRED_BY
CLM-005161,CUS-001320,FILED_BY
CLM-005161,DEV-000334,USES_DEVICE
CLM-005161,REP-000535,REPAIRED_BY
CLM-005162,CUS-001898,FILED_BY
CLM-005162,DEV-000676,USES_DEVICE
CLM-005163,CUS-002388,FILED_BY
CLM-005163,DEV-001010,USES_DEVICE
CLM-005163,REP-000572,REPAIRED_BY
CLM-005164,CUS-002450,FILED_BY
CLM-005164,DEV-001958,USES_DEVICE
CLM-005164,REP-000423,REPAIRED_BY
CLM-005165,CUS-000850,FILED_BY
CLM-005165,DEV-002226,USES_DEVICE
CLM-005165,REP-000612,REPAIRED_BY
CLM-005166,CUS-001494,FILED_BY
CLM-005166,DEV-000351,USES_DEVICE
CLM-005166,REP-000414,REPAIRED_BY
CLM-005167,CUS-002574,FILED_BY
CLM-005167,DEV-000319,USES_DEVICE
CLM-005168,CUS-000125,FILED_BY
CLM-005168,DEV-001294,USES_DEVICE
CLM-005168,REP-000330,REPAIRED_BY
CLM-005169,CUS-001606,FILED_BY
CLM-005169,DEV-001937,USES_DEVICE
CLM-005169,REP-000308,REPAIRED_BY
CLM-005170,CUS-000768,FILED_BY
CLM-005170,DEV-002912,USES_DEVICE
CLM-005170,REP-000038,REPAIRED_BY
CLM-005171,CUS-000283,FILED_BY
CLM-005171,DEV-000359,USES_DEVICE
CLM-005171,REP-000683,REPAIRED_BY
CLM-005172,CUS-001225,FILED_BY
CLM-005172,DEV-000074,USES_DEVICE
CLM-005172,REP-000661,REPAIRED_BY
CLM-005173,CUS-001391,FILED_BY
CLM-005173,DEV-000284,USES_DEVICE
CLM-005173,REP-000127,REPAIRED_BY
CLM-005174,CUS-000504,FILED_BY
CLM-005174,DEV-002910,USES_DEVICE
CLM-005174,REP-000606,REPAIRED_BY
CLM-005175,CUS-001268,FILED_BY
CLM-005175,DEV-002820,USES_DEVICE
CLM-005176,CUS-000705,FILED_BY
CLM-005176,DEV-000184,USES_DEVICE
CLM-005176,REP-000690,REPAIRED_BY
CLM-005177,CUS-001612,FILED_BY
CLM-005177,DEV-001840,USES_DEVICE
CLM-005178,CUS-002510,FILED_BY
CLM-005178,DEV-000958,USES_DEVICE
CLM-005179,CUS-002486,FILED_BY
CLM-005179,DEV-000054,USES_DEVICE
CLM-005180,CUS-000935,FILED_BY
CLM-005180,DEV-002747,USES_DEVICE
CLM-005180,REP-000015,REPAIRED_BY
CLM-005181,CUS-001563,FILED_BY
CLM-005181,DEV-001736,USES_DEVICE
CLM-005182,CUS-001797,FILED_BY
CLM-005182,DEV-002890,USES_DEVICE
CLM-005182,REP-000654,REPAIRED_BY
CLM-005183,CUS-001291,FILED_BY
CLM-005183,DEV-002749,USES_DEVICE
CLM-005184,CUS-002729,FILED_BY
CLM-005184,DEV-001583,USES_DEVICE
CLM-005185,CUS-001930,FILED_BY
CLM-005185,DEV-001749,USES_DEVICE
CLM-005185,REP-000459,REPAIRED_BY
CLM-005186,CUS-000870,FILED_BY
CLM-005186,DEV-002303,USES_DEVICE
CLM-005187,CUS-000910,FILED_BY
CLM-005187,DEV-001451,USES_DEVICE
CLM-005188,CUS-001207,FILED_BY
CLM-005188,DEV-001682,USES_DEVICE
CLM-005189,CUS-000912,FILED_BY
CLM-005189,DEV-001251,USES_DEVICE
CLM-005190,CUS-000030,FILED_BY
CLM-005190,DEV-002941,USES_DEVICE
CLM-005191,CUS-002557,FILED_BY
CLM-005191,DEV-002086,USES_DEVICE
CLM-005192,CUS-001539,FILED_BY
CLM-005192,DEV-000726,USES_DEVICE
CLM-005192,REP-000414,REPAIRED_BY
CLM-005193,CUS-001749,FILED_BY
CLM-005193,DEV-001220,USES_DEVICE
CLM-005194,CUS-000753,FILED_BY
CLM-005194,DEV-002020,USES_DEVICE
CLM-005195,CUS-001446,FILED_BY
CLM-005195,DEV-001276,USES_DEVICE
CLM-005196,CUS-001425,FILED_BY
CLM-005196,DEV-001476,USES_DEVICE
CLM-005196,REP-000249,REPAIRED_BY
CLM-005197,CUS-000464,FILED_BY
CLM-005197,DEV-002948,USES_DEVICE
CLM-005198,CUS-000428,FILED_BY
CLM-005198,DEV-002814,USES_DEVICE
CLM-005198,REP-000335,REPAIRED_BY
CLM-005199,CUS-001255,FILED_BY
CLM-005199,DEV-002739,USES_DEVICE
CLM-005199,REP-000136,REPAIRED_BY
CLM-005200,CUS-002825,FILED_BY
CLM-005200,DEV-000123,USES_DEVICE
CLM-005200,REP-000616,REPAIRED_BY
CLM-005201,CUS-001126,FILED_BY
CLM-005201,DEV-002353,USES_DEVICE
CLM-005202,CUS-001936,FILED_BY
CLM-005202,DEV-001632,USES_DEVICE
CLM-005202,REP-000348,REPAIRED_BY
CLM-005203,CUS-000939,FILED_BY
CLM-005203,DEV-000677,USES_DEVICE
CLM-005203,REP-000352,REPAIRED_BY
CLM-005204,CUS-000911,FILED_BY
CLM-005204,DEV-000963,USES_DEVICE
CLM-005204,REP-000399,REPAIRED_BY
CLM-005205,CUS-000838,FILED_BY
CLM-005205,DEV-001517,USES_DEVICE
CLM-005205,REP-000354,REPAIRED_BY
CLM-005206,CUS-002060,FILED_BY
CLM-005206,DEV-002454,USES_DEVICE
CLM-005206,REP-000128,REPAIRED_BY
CLM-005207,CUS-002652,FILED_BY
CLM-005207,DEV-001812,USES_DEVICE
CLM-005207,REP-000271,REPAIRED_BY
CLM-005208,CUS-002560,FILED_BY
CLM-005208,DEV-000123,USES_DEVICE
CLM-005208,REP-000102,REPAIRED_BY
CLM-005209,CUS-001107,FILED_BY
CLM-005209,DEV-002083,USES_DEVICE
CLM-005209,REP-000662,REPAIRED_BY
CLM-005210,CUS-001291,FILED_BY
CLM-005210,DEV-002749,USES_DEVICE
CLM-005210,REP-000219,REPAIRED_BY
CLM-005211,CUS-001697,FILED_BY
CLM-005211,DEV-002238,USES_DEVICE
CLM-005212,CUS-001424,FILED_BY
CLM-005212,DEV-002118,USES_DEVICE
CLM-005212,REP-000370,REPAIRED_BY
CLM-005213,CUS-002556,FILED_BY
CLM-005213,DEV-000947,USES_DEVICE
CLM-005213,REP-000388,REPAIRED_BY
CLM-005214,CUS-002496,FILED_BY
CLM-005214,DEV-002474,USES_DEVICE
CLM-005214,REP-000189,REPAIRED_BY
CLM-005215,CUS-002442,FILED_BY
CLM-005215,DEV-001612,USES_DEVICE
CLM-005215,REP-000692,REPAIRED_BY
CLM-005216,CUS-001064,FILED_BY
CLM-005216,DEV-002095,USES_DEVICE
CLM-005217,CUS-000037,FILED_BY
CLM-005217,DEV-000817,USES_DEVICE
CLM-005218,CUS-000325,FILED_BY
CLM-005218,DEV-001789,USES_DEVICE
CLM-005219,CUS-000072,FILED_BY
CLM-005219,DEV-001505,USES_DEVICE
CLM-005220,CUS-002101,FILED_BY
CLM-005220,DEV-000898,USES_DEVICE
CLM-005220,REP-000579,REPAIRED_BY
CLM-005221,CUS-002240,FILED_BY
CLM-005221,DEV-002923,USES_DEVICE
CLM-005221,REP-000310,REPAIRED_BY
CLM-005222,CUS-001508,FILED_BY
CLM-005222,DEV-000782,USES_DEVICE
CLM-005223,CUS-000571,FILED_BY
CLM-005223,DEV-000107,USES_DEVICE
CLM-005223,REP-000489,REPAIRED_BY
CLM-005224,CUS-002028,FILED_BY
CLM-005224,DEV-002126,USES_DEVICE
CLM-005224,REP-000259,REPAIRED_BY
CLM-005225,CUS-000969,FILED_BY
CLM-005225,DEV-001894,USES_DEVICE
CLM-005226,CUS-002112,FILED_BY
CLM-005226,DEV-000205,USES_DEVICE
CLM-005226,REP-000125,REPAIRED_BY
CLM-005227,CUS-000090,FILED_BY
CLM-005227,DEV-000734,USES_DEVICE
CLM-005228,CUS-001592,FILED_BY
CLM-005228,DEV-002514,USES_DEVICE
CLM-005229,CUS-000011,FILED_BY
CLM-005229,DEV-000049,USES_DEVICE
CLM-005229,REP-000192,REPAIRED_BY
CLM-005230,CUS-002871,FILED_BY
CLM-005230,DEV-002039,USES_DEVICE
CLM-005230,REP-000228,REPAIRED_BY
CLM-005231,CUS-002552,FILED_BY
CLM-005231,DEV-001857,USES_DEVICE
CLM-005231,REP-000632,REPAIRED_BY
CLM-005232,CUS-002495,FILED_BY
CLM-005232,DEV-000855,USES_DEVICE
CLM-005232,REP-000361,REPAIRED_BY
CLM-005233,CUS-000895,FILED_BY
CLM-005233,DEV-000814,USES_DEVICE
CLM-005233,REP-000213,REPAIRED_BY
CLM-005234,CUS-000880,FILED_BY
CLM-005234,DEV-000632,USES_DEVICE
CLM-005235,CUS-000373,FILED_BY
CLM-005235,DEV-001591,USES_DEVICE
CLM-005235,REP-000386,REPAIRED_BY
CLM-005236,CUS-001598,FILED_BY
CLM-005236,DEV-000896,USES_DEVICE
CLM-005236,REP-000074,REPAIRED_BY
CLM-005237,CUS-002758,FILED_BY
CLM-005237,DEV-002315,USES_DEVICE
CLM-005237,REP-000583,REPAIRED_BY
CLM-005238,CUS-000282,FILED_BY
CLM-005238,DEV-000879,USES_DEVICE
CLM-005239,CUS-002312,FILED_BY
CLM-005239,DEV-000303,USES_DEVICE
CLM-005239,REP-000691,REPAIRED_BY
CLM-005240,CUS-001079,FILED_BY
CLM-005240,DEV-000088,USES_DEVICE
CLM-005241,CUS-002070,FILED_BY
CLM-005241,DEV-002303,USES_DEVICE
CLM-005242,CUS-002934,FILED_BY
CLM-005242,DEV-001613,USES_DEVICE
CLM-005243,CUS-002903,FILED_BY
CLM-005243,DEV-000612,USES_DEVICE
CLM-005243,REP-000238,REPAIRED_BY
CLM-005244,CUS-001975,FILED_BY
CLM-005244,DEV-000418,USES_DEVICE
CLM-005245,CUS-002585,FILED_BY
CLM-005245,DEV-001064,USES_DEVICE
CLM-005246,CUS-002364,FILED_BY
CLM-005246,DEV-000145,USES_DEVICE
CLM-005246,REP-000248,REPAIRED_BY
CLM-005247,CUS-000325,FILED_BY
CLM-005247,DEV-001789,USES_DEVICE
CLM-005247,REP-000181,REPAIRED_BY
CLM-005248,CUS-001013,FILED_BY
CLM-005248,DEV-000479,USES_DEVICE
CLM-005248,REP-000506,REPAIRED_BY
CLM-005249,CUS-002520,FILED_BY
CLM-005249,DEV-001617,USES_DEVICE
CLM-005249,REP-000010,REPAIRED_BY
CLM-005250,CUS-000726,FILED_BY
CLM-005250,DEV-001974,USES_DEVICE
CLM-005250,REP-000287,REPAIRED_BY
CLM-005251,CUS-002497,FILED_BY
CLM-005251,DEV-002339,USES_DEVICE
CLM-005252,CUS-002306,FILED_BY
CLM-005252,DEV-000622,USES_DEVICE
CLM-005252,REP-000200,REPAIRED_BY
CLM-005253,CUS-001477,FILED_BY
CLM-005253,DEV-000083,USES_DEVICE
CLM-005254,CUS-001757,FILED_BY
CLM-005254,DEV-001502,USES_DEVICE
CLM-005255,CUS-002293,FILED_BY
CLM-005255,DEV-002651,USES_DEVICE
CLM-005256,CUS-001953,FILED_BY
CLM-005256,DEV-001469,USES_DEVICE
CLM-005256,REP-000346,REPAIRED_BY
CLM-005257,CUS-001305,FILED_BY
CLM-005257,DEV-002452,USES_DEVICE
CLM-005258,CUS-001134,FILED_BY
CLM-005258,DEV-000487,USES_DEVICE
CLM-005259,CUS-002914,FILED_BY
CLM-005259,DEV-001476,USES_DEVICE
CLM-005259,REP-000572,REPAIRED_BY
CLM-005260,CUS-001171,FILED_BY
CLM-005260,DEV-000858,USES_DEVICE
CLM-005261,CUS-000106,FILED_BY
CLM-005261,DEV-000867,USES_DEVICE
CLM-005262,CUS-000943,FILED_BY
CLM-005262,DEV-001247,USES_DEVICE
CLM-005262,REP-000235,REPAIRED_BY
CLM-005263,CUS-000457,FILED_BY
CLM-005263,DEV-000585,USES_DEVICE
CLM-005264,CUS-000637,FILED_BY
CLM-005264,DEV-002999,USES_DEVICE
CLM-005264,REP-000696,REPAIRED_BY
CLM-005265,CUS-002330,FILED_BY
CLM-005265,DEV-001513,USES_DEVICE
CLM-005265,REP-000242,REPAIRED_BY
CLM-005266,CUS-000981,FILED_BY
CLM-005266,DEV-002469,USES_DEVICE
CLM-005266,REP-000007,REPAIRED_BY
CLM-005267,CUS-002240,FILED_BY
CLM-005267,DEV-000149,USES_DEVICE
CLM-005268,CUS-000699,FILED_BY
CLM-005268,DEV-001927,USES_DEVICE
CLM-005268,REP-000301,REPAIRED_BY
CLM-005269,CUS-000696,FILED_BY
CLM-005269,DEV-002043,USES_DEVICE
CLM-005269,REP-000197,REPAIRED_BY
CLM-005270,CUS-002492,FILED_BY
CLM-005270,DEV-002257,USES_DEVICE
CLM-005271,CUS-002236,FILED_BY
CLM-005271,DEV-001219,USES_DEVICE
CLM-005271,REP-000646,REPAIRED_BY
CLM-005272,CUS-002029,FILED_BY
CLM-005272,DEV-002401,USES_DEVICE
CLM-005273,CUS-001392,FILED_BY
CLM-005273,DEV-002342,USES_DEVICE
CLM-005274,CUS-002196,FILED_BY
CLM-005274,DEV-001986,USES_DEVICE
CLM-005275,CUS-001331,FILED_BY
CLM-005275,DEV-000166,USES_DEVICE
CLM-005275,REP-000068,REPAIRED_BY
CLM-005276,CUS-002955,FILED_BY
CLM-005276,DEV-002582,USES_DEVICE
CLM-005276,REP-000296,REPAIRED_BY
CLM-005277,CUS-002479,FILED_BY
CLM-005277,DEV-000989,USES_DEVICE
CLM-005278,CUS-001022,FILED_BY
CLM-005278,DEV-000022,USES_DEVICE
CLM-005278,REP-000025,REPAIRED_BY
CLM-005279,CUS-002516,FILED_BY
CLM-005279,DEV-002123,USES_DEVICE
CLM-005279,REP-000251,REPAIRED_BY
CLM-005280,CUS-001965,FILED_BY
CLM-005280,DEV-002977,USES_DEVICE
CLM-005280,REP-000306,REPAIRED_BY
CLM-005281,CUS-002367,FILED_BY
CLM-005281,DEV-000173,USES_DEVICE
CLM-005281,REP-000417,REPAIRED_BY
CLM-005282,CUS-001513,FILED_BY
CLM-005282,DEV-002266,USES_DEVICE
CLM-005282,REP-000557,REPAIRED_BY
CLM-005283,CUS-002709,FILED_BY
CLM-005283,DEV-001702,USES_DEVICE
CLM-005283,REP-000176,REPAIRED_BY
CLM-005284,CUS-001596,FILED_BY
CLM-005284,DEV-002265,USES_DEVICE
CLM-005285,CUS-002351,FILED_BY
CLM-005285,DEV-001050,USES_DEVICE
CLM-005285,REP-000312,REPAIRED_BY
CLM-005286,CUS-002378,FILED_BY
CLM-005286,DEV-002446,USES_DEVICE
CLM-005286,REP-000045,REPAIRED_BY
CLM-005287,CUS-002996,FILED_BY
CLM-005287,DEV-001784,USES_DEVICE
CLM-005287,REP-000346,REPAIRED_BY
CLM-005288,CUS-001559,FILED_BY
CLM-005288,DEV-000312,USES_DEVICE
CLM-005288,REP-000332,REPAIRED_BY
CLM-005289,CUS-002089,FILED_BY
CLM-005289,DEV-000948,USES_DEVICE
CLM-005289,REP-000638,REPAIRED_BY
CLM-005290,CUS-002401,FILED_BY
CLM-005290,DEV-001327,USES_DEVICE
CLM-005291,CUS-002721,FILED_BY
CLM-005291,DEV-001384,USES_DEVICE
CLM-005292,CUS-000769,FILED_BY
CLM-005292,DEV-002150,USES_DEVICE
CLM-005292,REP-000534,REPAIRED_BY
CLM-005293,CUS-001143,FILED_BY
CLM-005293,DEV-000653,USES_DEVICE
CLM-005293,REP-000189,REPAIRED_BY
CLM-005294,CUS-001758,FILED_BY
CLM-005294,DEV-000673,USES_DEVICE
CLM-005295,CUS-000952,FILED_BY
CLM-005295,DEV-001603,USES_DEVICE
CLM-005295,REP-000182,REPAIRED_BY
CLM-005296,CUS-001687,FILED_BY
CLM-005296,DEV-001183,USES_DEVICE
CLM-005296,REP-000436,REPAIRED_BY
CLM-005297,CUS-001275,FILED_BY
CLM-005297,DEV-002949,USES_DEVICE
CLM-005297,REP-000005,REPAIRED_BY
CLM-005298,CUS-000384,FILED_BY
CLM-005298,DEV-002807,USES_DEVICE
CLM-005298,REP-000679,REPAIRED_BY
CLM-005299,CUS-001158,FILED_BY
CLM-005299,DEV-000046,USES_DEVICE
CLM-005300,CUS-000200,FILED_BY
CLM-005300,DEV-001067,USES_DEVICE
CLM-005300,REP-000631,REPAIRED_BY
CLM-005301,CUS-000660,FILED_BY
CLM-005301,DEV-001921,USES_DEVICE
CLM-005301,REP-000637,REPAIRED_BY
CLM-005302,CUS-000710,FILED_BY
CLM-005302,DEV-000073,USES_DEVICE
CLM-005302,REP-000033,REPAIRED_BY
CLM-005303,CUS-001160,FILED_BY
CLM-005303,DEV-001676,USES_DEVICE
CLM-005304,CUS-000789,FILED_BY
CLM-005304,DEV-001706,USES_DEVICE
CLM-005304,REP-000090,REPAIRED_BY
CLM-005305,CUS-001892,FILED_BY
CLM-005305,DEV-002801,USES_DEVICE
CLM-005306,CUS-001337,FILED_BY
CLM-005306,DEV-002150,USES_DEVICE
CLM-005306,REP-000064,REPAIRED_BY
CLM-005307,CUS-001218,FILED_BY
CLM-005307,DEV-002967,USES_DEVICE
CLM-005307,REP-000611,REPAIRED_BY
CLM-005308,CUS-000987,FILED_BY
CLM-005308,DEV-001483,USES_DEVICE
CLM-005309,CUS-000072,FILED_BY
CLM-005309,DEV-001505,USES_DEVICE
CLM-005310,CUS-002203,FILED_BY
CLM-005310,DEV-002672,USES_DEVICE
CLM-005311,CUS-001478,FILED_BY
CLM-005311,DEV-002280,USES_DEVICE
CLM-005311,REP-000297,REPAIRED_BY
CLM-005312,CUS-002246,FILED_BY
CLM-005312,DEV-001457,USES_DEVICE
CLM-005312,REP-000546,REPAIRED_BY
CLM-005313,CUS-001245,FILED_BY
CLM-005313,DEV-000219,USES_DEVICE
CLM-005313,REP-000390,REPAIRED_BY
CLM-005314,CUS-000982,FILED_BY
CLM-005314,DEV-000337,USES_DEVICE
CLM-005314,REP-000520,REPAIRED_BY
CLM-005315,CUS-002817,FILED_BY
CLM-005315,DEV-001464,USES_DEVICE
CLM-005315,REP-000374,REPAIRED_BY
CLM-005316,CUS-002443,FILED_BY
CLM-005316,DEV-002558,USES_DEVICE
CLM-005317,CUS-001927,FILED_BY
CLM-005317,DEV-002945,USES_DEVICE
CLM-005317,REP-000564,REPAIRED_BY
CLM-005318,CUS-000710,FILED_BY
CLM-005318,DEV-001523,USES_DEVICE
CLM-005318,REP-000431,REPAIRED_BY
CLM-005319,CUS-000502,FILED_BY
CLM-005319,DEV-001571,USES_DEVICE
CLM-005319,REP-000111,REPAIRED_BY
CLM-005320,CUS-000580,FILED_BY
CLM-005320,DEV-000544,USES_DEVICE
CLM-005321,CUS-000519,FILED_BY
CLM-005321,DEV-002411,USES_DEVICE
CLM-005321,REP-000356,REPAIRED_BY
CLM-005322,CUS-001392,FILED_BY
CLM-005322,DEV-000541,USES_DEVICE
CLM-005322,REP-000135,REPAIRED_BY
CLM-005323,CUS-000602,FILED_BY
CLM-005323,DEV-000029,USES_DEVICE
CLM-005324,CUS-002988,FILED_BY
CLM-005324,DEV-000010,USES_DEVICE
CLM-005324,REP-000307,REPAIRED_BY
CLM-005325,CUS-001706,FILED_BY
CLM-005325,DEV-001974,USES_DEVICE
CLM-005325,REP-000302,REPAIRED_BY
CLM-005326,CUS-000731,FILED_BY
CLM-005326,DEV-001379,USES_DEVICE
CLM-005326,REP-000433,REPAIRED_BY
CLM-005327,CUS-001779,FILED_BY
CLM-005327,DEV-001917,USES_DEVICE
CLM-005327,REP-000530,REPAIRED_BY
CLM-005328,CUS-000550,FILED_BY
CLM-005328,DEV-000098,USES_DEVICE
CLM-005328,REP-000037,REPAIRED_BY
CLM-005329,CUS-000759,FILED_BY
CLM-005329,DEV-002293,USES_DEVICE
CLM-005329,REP-000118,REPAIRED_BY
CLM-005330,CUS-002252,FILED_BY
CLM-005330,DEV-001296,USES_DEVICE
CLM-005331,CUS-000205,FILED_BY
CLM-005331,DEV-001307,USES_DEVICE
CLM-005332,CUS-000666,FILED_BY
CLM-005332,DEV-002017,USES_DEVICE
CLM-005332,REP-000382,REPAIRED_BY
CLM-005333,CUS-000321,FILED_BY
CLM-005333,DEV-002037,USES_DEVICE
CLM-005333,REP-000412,REPAIRED_BY
CLM-005334,CUS-002920,FILED_BY
CLM-005334,DEV-001500,USES_DEVICE
CLM-005335,CUS-000524,FILED_BY
CLM-005335,DEV-000541,USES_DEVICE
CLM-005336,CUS-000764,FILED_BY
CLM-005336,DEV-000748,USES_DEVICE
CLM-005337,CUS-001991,FILED_BY
CLM-005337,DEV-001637,USES_DEVICE
CLM-005338,CUS-001600,FILED_BY
CLM-005338,DEV-002819,USES_DEVICE
CLM-005338,REP-000189,REPAIRED_BY
CLM-005339,CUS-002496,FILED_BY
CLM-005339,DEV-002275,USES_DEVICE
CLM-005339,REP-000437,REPAIRED_BY
CLM-005340,CUS-002945,FILED_BY
CLM-005340,DEV-000825,USES_DEVICE
CLM-005340,REP-000675,REPAIRED_BY
CLM-005341,CUS-000257,FILED_BY
CLM-005341,DEV-001811,USES_DEVICE
CLM-005341,REP-000452,REPAIRED_BY
CLM-005342,CUS-000029,FILED_BY
CLM-005342,DEV-002800,USES_DEVICE
CLM-005343,CUS-002522,FILED_BY
CLM-005343,DEV-001678,USES_DEVICE
CLM-005344,CUS-002469,FILED_BY
CLM-005344,DEV-002247,USES_DEVICE
CLM-005344,REP-000065,REPAIRED_BY
CLM-005345,CUS-002500,FILED_BY
CLM-005345,DEV-001834,USES_DEVICE
CLM-005346,CUS-000701,FILED_BY
