id,node_type,claim_amount,claim_type,claim_date
CLM-005539,claim,91.96,screen_damage,2023-09-13
CLM-005540,claim,137.24,screen_damage,2023-08-05
CLM-005541,claim,462.38,screen_damage,2024-05-28
CLM-005542,claim,546.17,screen_damage,2023-11-02
CLM-005543,claim,66.06,screen_damage,2023-12-22
CLM-005544,claim,712.04,theft,2024-05-26
CLM-005545,claim,416.54,accidental_damage,2024-10-10
CLM-005546,claim,369.24,theft,2023-05-25
CLM-005547,claim,100.65,software_issue,2023-09-10
CLM-005548,claim,116.74,battery_issue,2023-01-26
CLM-005549,claim,537.21,battery_issue,2024-06-14
CLM-005550,claim,89.74,software_issue,2023-06-16
CLM-005551,claim,650.67,theft,2024-02-01
CLM-005552,claim,358.48,software_issue,2023-11-25
CLM-005553,claim,38.55,accidental_damage,2023-01-21
CLM-005554,claim,377.77,screen_damage,2023-03-14
CLM-005555,claim,314.04,battery_issue,2024-06-30
CLM-005556,claim,342.89,water_damage,2023-03-03
CLM-005557,claim,201.8,theft,2023-06-11
CLM-005558,claim,907.9,water_damage,2023-08-19
CLM-005559,claim,274.67,theft,2024-02-18
CLM-005560,claim,383.75,screen_damage,2024-03-03
CLM-005561,claim,136.41,screen_damage,2024-06-27
CLM-005562,claim,375.1,battery_issue,2023-05-07
CLM-005563,claim,78.73,software_issue,2023-05-16
CLM-005564,claim,439.99,accidental_damage,2023-08-27
CLM-005565,claim,416.03,software_issue,2023-03-10
CLM-005566,claim,699.49,mechanical_failure,2024-06-09
CLM-005567,claim,152.95,mechanical_failure,2024-08-22
CLM-005568,claim,217.62,accidental_damage,2023-06-07
CLM-005569,claim,1281.51,battery_issue,2024-01-09
CLM-005570,claim,357.74,mechanical_failure,2023-01-03
CLM-005571,claim,191.84,theft,2023-11-30
CLM-005572,claim,142.81,battery_issue,2024-05-07
CLM-005573,claim,280.02,software_issue,2024-06-23
CLM-005574,claim,26.24,theft,2024-04-29
CLM-005575,claim,187.65,software_issue,2023-01-21
CLM-005576,claim,598.51,accidental_damage,2023-08-31
CLM-005577,claim,107.11,software_issue,2024-03-27
CLM-005578,claim,414.14,water_damage,2024-01-11
CLM-005579,claim,166.55,mechanical_failure,2024-07-29
CLM-005580,claim,62.67,screen_damage,2023-01-15
CLM-005581,claim,134.18,software_issue,2023-07-03
CLM-005582,claim,213.93,theft,2023-01-01
CLM-005583,claim,582.95,software_issue,2024-05-21
CLM-005584,claim,65.66,theft,2023-08-20
CLM-005585,claim,84.14,screen_damage,2024-02-04
CLM-005586,claim,430.25,software_issue,2024-05-16
CLM-005587,claim,100.49,software_issue,2024-03-09
CLM-005588,claim,192.66,water_damage,2023-04-14
CLM-005589,claim,182.84,water_damage,2024-01-20
CLM-005590,claim,50.48,water_damage,2024-09-21
CLM-005591,claim,417.95,water_damage,2023-02-26
CLM-005592,claim,495.48,water_damage,2024-07-09
CLM-005593,claim,51.9,screen_damage,2023-08-10
CLM-005594,claim,875.17,water_damage,2023-03-11
CLM-005595,claim,58.86,battery_issue,2023-08-06
CLM-005596,claim,236.64,battery_issue,2024-05-27
CLM-005597,claim,414.61,accidental_damage,2024-05-11
CLM-005598,claim,136.85,accidental_damage,2023-12-03
CLM-005599,claim,752.02,accidental_damage,2023-01-16
CLM-005600,claim,57.65,theft,2023-11-07
CLM-005601,claim,450.71,theft,2023-04-15
CLM-005602,claim,809.93,accidental_damage,2023-05-23
CLM-005603,claim,28.35,battery_issue,2024-06-26
CLM-005604,claim,149.04,theft,2024-07-09
CLM-005605,claim,461.81,water_damage,2024-06-15
CLM-005606,claim,162.16,mechanical_failure,2024-09-06
CLM-005607,claim,170.37,theft,2024-11-25
CLM-005608,claim,454.33,screen_damage,2023-05-10
CLM-005609,claim,205.37,screen_damage,2024-09-08
CLM-005610,claim,153.11,accidental_damage,2024-01-19
CLM-005611,claim,603.65,accidental_damage,2024-04-27
CLM-005612,claim,150.66,water_damage,2024-03-28
CLM-005613,claim,658.79,screen_damage,2024-08-20
CLM-005614,claim,30.34,software_issue,2023-03-17
CLM-005615,claim,555.99,screen_damage,2023-02-18
CLM-005616,claim,160.48,software_issue,2024-02-28
CLM-005617,claim,795.56,theft,2023-01-10
CLM-005618,claim,264.89,water_damage,2024-05-10
CLM-005619,claim,70.19,theft,2023-07-06
CLM-005620,claim,314.48,water_damage,2024-05-02
CLM-005621,claim,111.83,screen_damage,2024-02-14
CLM-005622,claim,196.26,accidental_damage,2023-10-09
CLM-005623,claim,142.85,theft,2023-04-15
CLM-005624,claim,247.78,screen_damage,2023-11-25
CLM-005625,claim,95.56,software_issue,2024-10-21
CLM-005626,claim,99.28,theft,2023-08-26
CLM-005627,claim,127.45,screen_damage,2023-07-13
CLM-005628,claim,132.25,screen_damage,2023-09-26
CLM-005629,claim,480.22,water_damage,2024-11-28
CLM-005630,claim,332.47,accidental_damage,2023-03-12
CLM-005631,claim,327.84,software_issue,2023-06-10
CLM-005632,claim,348.11,screen_damage,2024-02-14
CLM-005633,claim,175.45,water_damage,2023-07-12
CLM-005634,claim,41.11,software_issue,2023-03-04
CLM-005635,claim,120.55,screen_damage,2024-05-27
CLM-005636,claim,146.71,software_issue,2024-09-24
CLM-005637,claim,202.93,theft,2023-08-22
CLM-005638,claim,131.86,screen_damage,2023-12-21
CLM-005639,claim,341.8,mechanical_failure,2024-07-01
CLM-005640,claim,471.53,theft,2023-12-20
CLM-005641,claim,280.6,battery_issue,2023-09-30
CLM-005642,claim,453.6,water_damage,2024-03-15
CLM-005643,claim,69.48,battery_issue,2024-11-26
CLM-005644,claim,496.88,water_damage,2023-06-04
CLM-005645,claim,122.57,battery_issue,2024-06-21
CLM-005646,claim,60.92,theft,2024-02-21
CLM-005647,claim,445.26,screen_damage,2023-03-04
CLM-005648,claim,304.39,screen_damage,2024-02-02
CLM-005649,claim,424.7,water_damage,2024-04-05
CLM-005650,claim,289.09,battery_issue,2023-02-21
CLM-005651,claim,167.08,water_damage,2024-06-20
CLM-005652,claim,407.04,mechanical_failure,2023-07-20
CLM-005653,claim,404.5,battery_issue,2024-04-02
CLM-005654,claim,121.01,screen_damage,2023-07-20
CLM-005655,claim,371.72,screen_damage,2023-01-07
CLM-005656,claim,660.72,water_damage,2023-01-07
CLM-005657,claim,85.46,theft,2023-11-21
CLM-005658,claim,712.24,theft,2023-01-23
CLM-005659,claim,233.99,battery_issue,2023-07-05
CLM-005660,claim,62.8,battery_issue,2023-01-26
CLM-005661,claim,275.82,battery_issue,2024-11-08
CLM-005662,claim,1464.77,accidental_damage,2024-10-02
CLM-005663,claim,106.07,theft,2023-11-26
CLM-005664,claim,426.34,screen_damage,2023-05-20
CLM-005665,claim,239.24,water_damage,2024-09-17
CLM-005666,claim,599.61,battery_issue,2023-10-07
CLM-005667,claim,180.72,accidental_damage,2023-05-07
CLM-005668,claim,204.03,battery_issue,2023-03-20
CLM-005669,claim,145.23,screen_damage,2023-06-18
CLM-005670,claim,136.13,accidental_damage,2023-05-20
CLM-005671,claim,74.6,mechanical_failure,2023-02-06
CLM-005672,claim,81.55,mechanical_failure,2024-09-17
CLM-005673,claim,249.97,mechanical_failure,2024-03-19
CLM-005674,claim,501.89,accidental_damage,2023-10-28
CLM-005675,claim,339.01,battery_issue,2023-02-20
CLM-005676,claim,100.8,screen_damage,2023-01-23
CLM-005677,claim,301.95,accidental_damage,2023-01-08
CLM-005678,claim,69.75,software_issue,2023-01-20
CLM-005679,claim,153.91,accidental_damage,2024-03-01
CLM-005680,claim,326.34,theft,2024-08-20
CLM-005681,claim,597.02,mechanical_failure,2023-09-07
CLM-005682,claim,449.87,screen_damage,2023-10-08
CLM-005683,claim,302.19,mechanical_failure,2023-05-10
CLM-005684,claim,524.68,mechanical_failure,2024-06-29
CLM-005685,claim,777.42,water_damage,2024-03-15
CLM-005686,claim,841.92,mechanical_failure,2023-04-11
CLM-005687,claim,295.71,theft,2023-11-09
CLM-005688,claim,203.65,mechanical_failure,2023-04-14
CLM-005689,claim,216.15,screen_damage,2023-07-23
CLM-005690,claim,77.2,mechanical_failure,2023-12-26
CLM-005691,claim,234.24,theft,2024-08-04
CLM-005692,claim,132.86,battery_issue,2024-08-27
CLM-005693,claim,223.03,water_damage,2023-01-13
CLM-005694,claim,395.06,mechanical_failure,2023-09-29
CLM-005695,claim,84.95,screen_damage,2024-09-30
CLM-005696,claim,1174.72,mechanical_failure,2023-07-04
CLM-005697,claim,741.11,screen_damage,2023-06-27
CLM-005698,claim,98.34,screen_damage,2024-01-27
CLM-005699,claim,178.75,accidental_damage,2023-08-13
CLM-005700,claim,302.14,battery_issue,2024-05-07
CLM-005701,claim,489.66,accidental_damage,2023-09-13
CLM-005702,claim,114.19,mechanical_failure,2023-10-01
CLM-005703,claim,567.2,mechanical_failure,2024-04-16
CLM-005704,claim,109.83,water_damage,2024-09-29
CLM-005705,claim,297.13,water_damage,2023-07-09
CLM-005706,claim,177.88,screen_damage,2023-05-30
CLM-005707,claim,578.41,software_issue,2023-11-27
CLM-005708,claim,273.81,theft,2023-04-08
CLM-005709,claim,905.47,software_issue,2024-07-26
CLM-005710,claim,357.27,software_issue,2024-03-06
CLM-005711,claim,310.1,battery_issue,2023-07-19
CLM-005712,claim,156.24,screen_damage,2024-01-16
CLM-005713,claim,181.64,water_damage,2023-10-08
CLM-005714,claim,252.27,battery_issue,2023-09-11
CLM-005715,claim,719.36,water_damage,2023-09-25
CLM-005716,claim,1225.29,battery_issue,2023-09-22
CLM-005717,claim,394.59,battery_issue,2023-06-12
CLM-005718,claim,82.49,battery_issue,2024-09-21
CLM-005719,claim,45.94,software_issue,2023-07-05
CLM-005720,claim,719.11,battery_issue,2024-08-24
CLM-005721,claim,215.94,theft,2024-08-29
CLM-005722,claim,771.29,screen_damage,2024-08-10
CLM-005723,claim,225.3,water_damage,2024-09-08
CLM-005724,claim,421.7,accidental_damage,2023-07-24
CLM-005725,claim,340.32,battery_issue,2024-07-05
CLM-005726,claim,318.41,mechanical_failure,2023-02-18
CLM-005727,claim,108.91,mechanical_failure,2023-11-13
CLM-005728,claim,226.12,water_damage,2024-06-28
CLM-005729,claim,963.22,accidental_damage,2024-10-27
CLM-005730,claim,230.04,battery_issue,2024-06-07
CLM-005731,claim,979.52,mechanical_failure,2023-06-14
CLM-005732,claim,563.41,software_issue,2023-03-20
CLM-005733,claim,191.03,mechanical_failure,2023-04-08
CLM-005734,claim,163.1,mechanical_failure,2024-07-13
CLM-005735,claim,294.92,software_issue,2023-11-05
CLM-005736,claim,109.06,battery_issue,2024-11-02
CLM-005737,claim,424.6,water_damage,2024-01-27
CLM-005738,claim,93.52,accidental_damage,2024-03-06
CLM-005739,claim,158.92,accidental_damage,2023-01-09
CLM-005740,claim,148.73,mechanical_failure,2023-09-19
CLM-005741,claim,262.37,theft,2024-02-02
CLM-005742,claim,367.83,mechanical_failure,2024-01-22
CLM-005743,claim,340.06,battery_issue,2024-10-04
CLM-005744,claim,156.3,screen_damage,2024-07-06
CLM-005745,claim,146.52,mechanical_failure,2023-03-18
CLM-005746,claim,141.82,accidental_damage,2023-08-01
CLM-005747,claim,192.21,software_issue,2023-04-01
CLM-005748,claim,253.92,accidental_damage,2023-06-29
CLM-005749,claim,476.49,water_damage,2024-04-20
CLM-005750,claim,360.75,accidental_damage,2023-11-08
CLM-005751,claim,657.29,software_issue,2024-06-20
CLM-005752,claim,519.94,screen_damage,2024-04-22
CLM-005753,claim,49.13,screen_damage,2024-09-19
CLM-005754,claim,843.66,theft,2023-04-30
CLM-005755,claim,250.73,battery_issue,2023-07-10
CLM-005756,claim,135.13,theft,2024-06-29
CLM-005757,claim,867.0,theft,2023-09-26
CLM-005758,claim,803.69,theft,2023-07-12
CLM-005759,claim,134.95,screen_damage,2024-05-23
CLM-005760,claim,197.55,battery_issue,2023-05-11
CLM-005761,claim,368.9,mechanical_failure,2024-09-24
CLM-005762,claim,194.72,mechanical_failure,2023-03-12
CLM-005763,claim,67.77,theft,2023-04-27
CLM-005764,claim,529.81,water_damage,2023-09-10
CLM-005765,claim,481.38,accidental_damage,2023-06-04
CLM-005766,claim,72.79,accidental_damage,2024-01-06
CLM-005767,claim,321.81,screen_damage,2024-07-23
CLM-005768,claim,119.22,mechanical_failure,2023-12-25
CLM-005769,claim,202.1,software_issue,2023-11-28
CLM-005770,claim,296.24,battery_issue,2023-05-06
CLM-005771,claim,170.96,battery_issue,2024-04-08
CLM-005772,claim,1210.81,accidental_damage,2023-05-08
CLM-005773,claim,278.71,battery_issue,2023-08-31
CLM-005774,claim,161.58,software_issue,2024-05-31
CLM-005775,claim,56.5,accidental_damage,2024-05-28
CLM-005776,claim,163.68,theft,2023-10-09
CLM-005777,claim,247.97,mechanical_failure,2023-01-18
CLM-005778,claim,226.51,water_damage,2023-05-20
CLM-005779,claim,321.23,theft,2023-05-16
CLM-005780,claim,300.26,software_issue,2024-11-03
CLM-005781,claim,910.06,accidental_damage,2024-03-07
CLM-005782,claim,279.46,screen_damage,2024-10-12
CLM-005783,claim,260.94,software_issue,2023-06-19
CLM-005784,claim,183.93,mechanical_failure,2024-04-26
CLM-005785,claim,164.42,software_issue,2023-08-04
CLM-005786,claim,38.57,mechanical_failure,2024-04-05
CLM-005787,claim,356.73,accidental_damage,2024-10-22
CLM-005788,claim,57.19,accidental_damage,2024-02-19
CLM-005789,claim,158.12,screen_damage,2023-12-10
CLM-005790,claim,194.12,accidental_damage,2024-08-15
CLM-005791,claim,445.59,accidental_damage,2023-05-17
CLM-005792,claim,230.74,screen_damage,2024-03-04
CLM-005793,claim,196.03,battery_issue,2024-09-10
CLM-005794,claim,1019.11,accidental_damage,2024-06-08
CLM-005795,claim,780.45,water_damage,2024-03-07
CLM-005796,claim,314.68,mechanical_failure,2023-03-20
CLM-005797,claim,309.41,software_issue,2023-06-24
CLM-005798,claim,266.96,accidental_damage,2023-12-04
CLM-005799,claim,126.98,accidental_damage,2024-05-20
CLM-005800,claim,67.56,battery_issue,2024-10-03
CLM-005801,claim,293.44,screen_damage,2024-08-19
CLM-005802,claim,294.95,theft,2023-12-16
CLM-005803,claim,806.44,battery_issue,2024-04-23
CLM-005804,claim,1897.38,mechanical_failure,2024-10-02
CLM-005805,claim,34.33,screen_damage,2023-03-09
CLM-005806,claim,44.14,mechanical_failure,2024-08-26
CLM-005807,claim,986.64,theft,2023-01-15
CLM-005808,claim,363.98,screen_damage,2023-10-22
CLM-005809,claim,239.23,theft,2023-04-08
CLM-005810,claim,142.59,accidental_damage,2023-09-14
CLM-005811,claim,143.84,battery_issue,2024-05-28
CLM-005812,claim,435.96,accidental_damage,2024-09-07
CLM-005813,claim,94.58,battery_issue,2024-04-02
CLM-005814,claim,622.51,water_damage,2024-02-07
CLM-005815,claim,618.11,battery_issue,2024-05-29
CLM-005816,claim,124.31,accidental_damage,2023-09-20
CLM-005817,claim,87.71,theft,2023-06-03
CLM-005818,claim,218.42,screen_damage,2024-01-05
CLM-005819,claim,493.09,water_damage,2023-02-11
CLM-005820,claim,183.16,battery_issue,2023-08-03
CLM-005821,claim,58.06,theft,2023-10-24
CLM-005822,claim,95.43,water_damage,2024-10-07
CLM-005823,claim,401.42,water_damage,2024-07-28
CLM-005824,claim,55.63,screen_damage,2023-09-15
CLM-005825,claim,360.75,water_damage,2023-04-23
CLM-005826,claim,128.34,accidental_damage,2023-08-27
CLM-005827,claim,1333.37,water_damage,2023-10-05
CLM-005828,claim,151.81,battery_issue,2024-08-19
CLM-005829,claim,86.62,battery_issue,2023-08-24
CLM-005830,claim,222.68,accidental_damage,2024-09-07
CLM-005831,claim,134.07,water_damage,2023-10-24
CLM-005832,claim,506.06,theft,2023-04-22
CLM-005833,claim,121.98,accidental_damage,2024-11-05
CLM-005834,claim,526.52,software_issue,2023-02-27
CLM-005835,claim,1187.46,battery_issue,2023-06-20
CLM-005836,claim,93.53,accidental_damage,2023-11-24
CLM-005837,claim,275.43,software_issue,2024-08-30
CLM-005838,claim,150.79,theft,2024-08-17
CLM-005839,claim,411.2,software_issue,2024-09-29
CLM-005840,claim,117.04,battery_issue,2023-03-12
CLM-005841,claim,571.87,software_issue,2024-05-28
CLM-005842,claim,87.63,mechanical_failure,2023-05-02
CLM-005843,claim,159.89,accidental_damage,2024-11-04
CLM-005844,claim,83.31,software_issue,2024-07-11
CLM-005845,claim,949.2,theft,2023-08-16
CLM-005846,claim,203.75,screen_damage,2023-08-08
CLM-005847,claim,174.59,theft,2024-03-20
CLM-005848,claim,182.28,screen_damage,2024-07-21
CLM-005849,claim,86.77,mechanical_failure,2023-04-01
CLM-005850,claim,275.77,screen_damage,2023-11-29
CLM-005851,claim,189.34,accidental_damage,2024-06-04
CLM-005852,claim,225.33,mechanical_failure,2024-04-07
CLM-005853,claim,403.18,accidental_damage,2024-10-02
CLM-005854,claim,161.04,software_issue,2023-02-21
CLM-005855,claim,72.38,battery_issue,2023-10-12
CLM-005856,claim,228.99,accidental_damage,2023-02-08
CLM-005857,claim,626.25,accidental_damage,2023-03-13
CLM-005858,claim,1192.4,mechanical_failure,2023-04-03
CLM-005859,claim,187.33,battery_issue,2023-12-29
CLM-005860,claim,537.55,water_damage,2023-01-09
CLM-005861,claim,691.42,software_issue,2024-11-03
CLM-005862,claim,1002.02,screen_damage,2024-03-25
CLM-005863,claim,70.69,theft,2023-09-15
CLM-005864,claim,251.16,accidental_damage,2024-11-09
CLM-005865,claim,201.28,software_issue,2023-02-14
CLM-005866,claim,577.68,screen_damage,2023-12-08
CLM-005867,claim,211.2,software_issue,2024-10-21
CLM-005868,claim,255.87,theft,2023-06-02
CLM-005869,claim,47.42,software_issue,2023-12-23
CLM-005870,claim,42.19,screen_damage,2023-01-26
CLM-005871,claim,64.95,screen_damage,2023-04-21
CLM-005872,claim,77.25,screen_damage,2024-09-15
CLM-005873,claim,1416.09,accidental_damage,2023-08-06
CLM-005874,claim,117.77,water_damage,2024-11-03
CLM-005875,claim,203.27,accidental_damage,2023-11-18
CLM-005876,claim,359.18,battery_issue,2023-03-08
CLM-005877,claim,269.96,software_issue,2023-01-12
CLM-005878,claim,167.09,theft,2023-07-18
CLM-005879,claim,158.34,software_issue,2024-09-10
CLM-005880,claim,154.32,accidental_damage,2023-04-17
CLM-005881,claim,183.34,theft,2024-02-26
CLM-005882,claim,136.32,battery_issue,2023-03-09
CLM-005883,claim,75.93,screen_damage,2023-09-02
CLM-005884,claim,134.77,software_issue,2024-05-06
CLM-005885,claim,327.98,water_damage,2024-09-28
CLM-005886,claim,85.82,battery_issue,2024-11-27
CLM-005887,claim,113.68,accidental_damage,2024-05-30
CLM-005888,claim,291.4,screen_damage,2023-09-10
CLM-005889,claim,499.1,software_issue,2023-05-21
CLM-005890,claim,605.69,water_damage,2024-08-08
CLM-005891,claim,546.74,software_issue,2024-10-13
CLM-005892,claim,385.7,software_issue,2024-07-14
CLM-005893,claim,299.57,screen_damage,2024-11-22
CLM-005894,claim,81.11,water_damage,2024-07-17
CLM-005895,claim,48.01,accidental_damage,2023-02-08
CLM-005896,claim,224.88,accidental_damage,2023-08-10
CLM-005897,claim,129.27,mechanical_failure,2024-03-22
CLM-005898,claim,100.97,accidental_damage,2023-02-27
CLM-005899,claim,267.74,accidental_damage,2023-08-20
CLM-005900,claim,136.91,accidental_damage,2024-02-02
CLM-005901,claim,99.4,mechanical_failure,2023-04-13
CLM-005902,claim,267.96,battery_issue,2023-06-17
CLM-005903,claim,259.77,theft,2024-08-04
CLM-005904,claim,327.14,battery_issue,2023-12-08
CLM-005905,claim,198.03,water_damage,2023-12-31
CLM-005906,claim,196.55,screen_damage,2024-08-03
CLM-005907,claim,300.07,screen_damage,2024-10-05
CLM-005908,claim,175.72,software_issue,2023-04-02
CLM-005909,claim,294.05,theft,2024-03-16
CLM-005910,claim,105.34,accidental_damage,2023-08-05
CLM-005911,claim,398.67,accidental_damage,2023-07-25
CLM-005912,claim,255.68,screen_damage,2024-09-04
CLM-005913,claim,135.47,accidental_damage,2024-02-09
CLM-005914,claim,134.68,theft,2023-04-14
CLM-005915,claim,176.98,water_damage,2024-06-23
CLM-005916,claim,301.37,software_issue,2024-04-15
CLM-005917,claim,224.55,screen_damage,2024-04-28
CLM-005918,claim,291.73,theft,2024-04-29
CLM-005919,claim,181.21,software_issue,2024-08-20
CLM-005920,claim,330.73,theft,2024-08-03
CLM-005921,claim,328.0,software_issue,2024-05-27
CLM-005922,claim,173.4,screen_damage,2024-07-02
CLM-005923,claim,165.68,water_damage,2023-01-01
CLM-005924,claim,122.9,theft,2024-09-08
CLM-005925,claim,276.61,accidental_damage,2023-08-08
CLM-005926,claim,241.97,theft,2024-03-12
CLM-005927,claim,201.44,software_issue,2024-11-17
CLM-005928,claim,727.23,water_damage,2024-07-23
CLM-005929,claim,521.09,theft,2023-10-15
CLM-005930,claim,294.93,mechanical_failure,2024-11-20
CLM-005931,claim,81.05,battery_issue,2024-02-21
CLM-005932,claim,72.37,battery_issue,2023-06-09
CLM-005933,claim,138.08,software_issue,2023-02-16
CLM-005934,claim,183.5,accidental_damage,2024-08-16
CLM-005935,claim,166.17,screen_damage,2023-05-28
CLM-005936,claim,94.25,accidental_damage,2023-05-25
