claim_id,node_degree,community_id,community_size,pagerank_score,n_shared_devices,n_shared_addresses,n_shared_shops,n_shared_payments
CLM-003968,3,54,156,6.42208732576461e-05,2,0,3,0
CLM-003969,2,57,193,5.1217547277019676e-05,1,0,0,0
CLM-003970,2,99,204,6.161807312513994e-05,0,0,0,0
CLM-003971,3,81,211,7.457860730972645e-05,1,0,1,0
CLM-003972,2,87,114,4.959070469029511e-05,1,0,0,0
CLM-003973,2,28,254,3.998440276952637e-05,5,0,0,0
CLM-003974,3,39,253,6.549953153677979e-05,1,0,7,0
CLM-003975,2,139,96,4.1122553724919477e-05,4,0,0,0
CLM-003976,3,148,222,5.8017468872710254e-05,4,0,13,0
CLM-003977,2,107,161,5.141595213835075e-05,1,0,0,0
CLM-003978,2,33,252,4.834514446200201e-05,1,0,0,0
CLM-003979,3,33,252,5.882206045082766e-05,5,0,4,0
CLM-003980,2,17,185,5.830164706708169e-05,0,0,0,0
CLM-003981,3,123,185,6.811388421989286e-05,4,0,7,0
CLM-003982,3,150,122,5.743086587174648e-05,6,0,5,0
CLM-003983,2,29,129,4.261584723640008e-05,6,0,0,0
CLM-003984,3,111,213,5.511106674111739e-05,10,0,6,0
CLM-003985,2,23,168,4.352503750866016e-05,3,0,0,0
CLM-003986,2,71,210,4.441484193903337e-05,4,0,0,0
CLM-003987,2,94,78,4.427874570044941e-05,2,0,0,0
CLM-003988,3,84,191,6.871834951354342e-05,1,0,1,0
CLM-003989,3,102,256,6.799014735518177e-05,1,0,7,0
CLM-003990,3,111,213,6.19314144643516e-05,4,0,10,0
CLM-003991,2,64,151,4.357814977163927e-05,4,0,0,0
CLM-003992,2,82,262,4.6699486964334804e-05,2,0,0,0
CLM-003993,2,7,228,4.432171149425868e-05,4,0,0,0
CLM-003994,2,21,196,4.31593074272759e-05,3,0,0,0
CLM-003995,3,148,222,5.6117536029744956e-05,3,0,6,0
CLM-003996,3,87,114,5.71929176561908e-05,5,0,5,0
CLM-003997,2,82,262,4.27676368795975e-05,4,0,0,0
CLM-003998,3,20,224,5.974080316597234e-05,7,0,5,0
CLM-003999,3,42,157,5.5732959257559095e-05,9,0,6,0
CLM-004000,3,136,199,5.551722615751759e-05,7,0,6,0
CLM-004001,3,25,266,5.834124824786022e-05,15,0,6,0
CLM-004002,3,29,129,6.86555244445751e-05,0,0,5,0
CLM-004003,3,122,299,5.747289428330774e-05,5,0,11,0
CLM-004004,3,70,239,6.132370989837154e-05,5,0,1,0
CLM-004005,2,148,222,4.011224229386258e-05,6,0,0,0
CLM-004006,2,126,110,4.9172499559813116e-05,4,0,0,0
CLM-004007,2,72,241,3.968796014619881e-05,9,0,0,0
CLM-004008,3,28,254,5.935321539810474e-05,1,0,3,0
CLM-004009,2,97,185,4.538172410558445e-05,7,0,0,0
CLM-004010,3,148,222,6.079334892356759e-05,2,0,7,0
CLM-004011,2,131,61,4.291208210254371e-05,3,0,0,0
CLM-004012,3,39,253,5.930952978244624e-05,2,0,13,0
CLM-004013,2,122,299,4.633159021450874e-05,2,0,0,0
CLM-004014,2,14,186,3.9262623746071406e-05,6,0,0,0
CLM-004015,2,86,230,4.556220608144227e-05,5,0,0,0
CLM-004016,2,123,185,4.690602184646397e-05,1,0,0,0
CLM-004017,3,46,231,5.647258691898493e-05,4,0,7,0
CLM-004018,2,70,239,4.252154341018971e-05,5,0,0,0
CLM-004019,3,54,156,5.813924722252463e-05,4,0,4,0
CLM-004020,2,43,117,5.0747105686369745e-05,2,0,0,0
CLM-004021,3,148,222,5.698620927630616e-05,2,0,8,0
CLM-004022,3,4,171,5.8537947509291295e-05,5,0,3,0
CLM-004023,3,43,117,5.717403832746096e-05,4,0,3,0
CLM-004024,2,64,151,5.0765944877665746e-05,1,0,0,0
CLM-004025,3,80,306,5.972328288273979e-05,2,0,3,0
CLM-004026,3,46,231,5.725931085399459e-05,5,0,3,0
CLM-004027,3,14,186,5.9206717689032304e-05,4,0,7,0
CLM-004028,2,17,185,6.12109556596969e-05,1,0,0,0
CLM-004029,3,6,344,6.10887014311857e-05,2,0,8,0
CLM-004030,2,21,196,4.319424349169474e-05,7,0,0,0
CLM-004031,3,133,244,6.29368821185647e-05,3,0,4,0
CLM-004032,2,123,185,4.7034761909509724e-05,1,0,0,0
CLM-004033,3,118,113,6.77027272081998e-05,0,0,4,0
CLM-004034,2,67,251,3.923691541307281e-05,6,0,0,0
CLM-004035,3,33,252,5.628739126848138e-05,8,0,4,0
CLM-004036,3,96,149,5.445978618722272e-05,8,0,7,0
CLM-004037,2,42,157,4.8070296931625486e-05,4,0,0,0
CLM-004038,2,1,187,6.680759057509572e-05,0,0,0,0
CLM-004039,2,82,262,5.9007983851205975e-05,0,0,0,0
CLM-004040,3,103,178,6.0473963610592085e-05,2,0,12,0
CLM-004041,3,28,254,5.63230887926557e-05,3,0,5,0
CLM-004042,3,39,253,6.463608357903185e-05,2,0,3,0
CLM-004043,3,142,134,5.8479748533390884e-05,3,0,9,0
CLM-004044,2,7,228,3.877892167501989e-05,4,0,0,0
CLM-004045,3,19,261,6.352035700731557e-05,1,0,8,0
CLM-004046,3,111,213,5.9293722500133515e-05,4,0,3,0
CLM-004047,3,54,156,6.680217166497008e-05,5,0,2,0
CLM-004048,2,129,10,6.280538070556551e-05,2,0,0,0
CLM-004049,2,96,149,4.14877187717219e-05,11,0,0,0
CLM-004050,2,17,185,6.1010885696677655e-05,0,0,0,0
CLM-004051,3,57,193,7.086786291238736e-05,0,0,5,0
CLM-004052,2,78,272,4.1545915350868605e-05,9,0,0,0
CLM-004053,2,20,224,5.066624022558099e-05,1,0,0,0
CLM-004054,2,146,202,5.1881647472576185e-05,3,0,0,0
CLM-004055,2,11,82,4.733606799723831e-05,3,0,0,0
CLM-004056,3,94,78,6.689650565130871e-05,1,0,7,0
CLM-004057,2,118,113,4.412953057843945e-05,3,0,0,0
CLM-004058,2,37,170,4.4370137983180095e-05,5,0,0,0
CLM-004059,3,39,253,5.781792170612184e-05,8,0,6,0
CLM-004060,3,110,151,6.0340897919468856e-05,3,0,5,0
CLM-004061,2,87,114,4.27414021842906e-05,4,0,0,0
CLM-004062,3,5,184,5.508507399624766e-05,5,0,6,0
CLM-004063,2,2,86,5.230268455428807e-05,1,0,0,0
CLM-004064,3,99,204,5.991142475750015e-05,3,0,6,0
CLM-004065,3,3,130,5.8286546526267314e-05,5,0,3,0
CLM-004066,3,67,251,6.189762343194847e-05,1,0,9,0
CLM-004067,3,123,185,6.249206137780026e-05,3,0,8,0
CLM-004068,3,112,172,5.7626988815865546e-05,5,0,6,0
CLM-004069,3,19,261,6.716118053644219e-05,1,0,4,0
CLM-004070,3,68,161,6.24120795856503e-05,1,0,12,0
CLM-004071,2,28,254,4.561332251828599e-05,3,0,0,0
CLM-004072,2,113,112,4.4710014221861634e-05,5,0,0,0
CLM-004073,3,23,168,6.917649151417146e-05,1,0,3,0
CLM-004074,2,138,126,5.148231236702619e-05,2,0,0,0
CLM-004075,3,42,157,5.7649243934445556e-05,7,0,3,0
CLM-004076,2,56,91,4.7560520436703646e-05,4,0,0,0
CLM-004077,3,24,168,5.908334189160523e-05,3,0,4,0
CLM-004078,2,4,171,4.7626141112874384e-05,3,0,0,0
CLM-004079,3,29,129,5.888933312740858e-05,5,0,2,0
CLM-004080,2,16,208,4.161088430257702e-05,7,0,0,0
CLM-004081,2,39,253,5.0698980450604874e-05,2,0,0,0
CLM-004082,3,5,184,5.5355743222438665e-05,10,0,5,0
CLM-004083,2,133,244,4.5765447871267775e-05,2,0,0,0
CLM-004084,2,99,204,4.353581343595237e-05,2,0,0,0
CLM-004085,3,131,61,5.935699591057736e-05,3,0,6,0
CLM-004086,3,67,251,6.4491844079097e-05,2,0,3,0
CLM-004087,2,57,193,4.5581017432368025e-05,5,0,0,0
CLM-004088,3,24,168,5.634162635365189e-05,3,0,7,0
CLM-004089,2,133,244,4.501943907387129e-05,3,0,0,0
CLM-004090,2,112,172,4.0880541261653344e-05,9,0,0,0
CLM-004091,2,17,185,4.200390485187575e-05,7,0,0,0
CLM-004092,3,37,170,5.7366503069643146e-05,10,0,9,0
CLM-004093,3,102,256,5.4314902451357074e-05,7,0,4,0
CLM-004094,3,120,173,6.555000937538742e-05,1,0,7,0
CLM-004095,3,148,222,6.73528559422284e-05,1,0,5,0
CLM-004096,3,54,156,5.98338956733475e-05,2,0,5,0
CLM-004097,2,4,171,4.290480311424061e-05,5,0,0,0
CLM-004098,2,78,272,4.145566508877664e-05,6,0,0,0
CLM-004099,3,40,252,6.145004309365004e-05,4,0,4,0
CLM-004100,3,1,187,5.799514481134787e-05,3,0,3,0
CLM-004101,2,39,253,4.600262251581819e-05,2,0,0,0
CLM-004102,2,148,222,4.5006351015904964e-05,1,0,0,0
CLM-004103,3,46,231,6.167885047704923e-05,5,0,9,0
CLM-004104,3,136,199,5.4963528262466535e-05,7,0,6,0
CLM-004105,3,16,208,5.708008772554077e-05,10,0,6,0
CLM-004106,2,31,151,4.367328614589447e-05,8,0,0,0
CLM-004107,3,90,201,6.017131930081722e-05,5,0,13,0
CLM-004108,3,1,187,7.333502346833757e-05,0,0,11,0
CLM-004109,3,128,197,5.4282667298682185e-05,9,0,6,0
CLM-004110,3,148,222,5.6841703898095525e-05,3,0,3,0
CLM-004111,3,20,224,5.399386261724325e-05,8,0,8,0
CLM-004112,3,103,178,5.633804298000375e-05,8,0,7,0
CLM-004113,3,148,222,6.323427928557767e-05,5,0,1,0
CLM-004114,3,33,252,6.591607055623057e-05,1,0,3,0
CLM-004115,3,24,168,5.8636266860886984e-05,3,0,6,0
CLM-004116,2,45,190,4.236807413770689e-05,3,0,0,0
CLM-004117,2,128,197,5.043088793601159e-05,1,0,0,0
CLM-004118,3,111,213,6.319345148017527e-05,1,0,5,0
CLM-004119,3,20,224,5.8521593983781124e-05,3,0,4,0
CLM-004120,2,67,251,4.1785883949717894e-05,5,0,0,0
CLM-004121,2,124,145,4.393546820433247e-05,3,0,0,0
CLM-004122,2,77,134,4.0284355068544204e-05,5,0,0,0
CLM-004123,2,25,266,4.713059517526977e-05,1,0,0,0
CLM-004124,3,19,261,6.173818432175606e-05,1,0,6,0
CLM-004125,3,4,171,7.522086108878955e-05,0,0,2,0
CLM-004126,3,60,185,5.9613194336848954e-05,5,0,3,0
CLM-004127,2,102,256,4.1694092092733014e-05,8,0,0,0
CLM-004128,2,71,210,4.6711315761950306e-05,3,0,0,0
CLM-004129,2,75,184,4.999585671504609e-05,2,0,0,0
CLM-004130,2,102,256,3.8448575192173156e-05,7,0,0,0
CLM-004131,3,71,210,6.249179307334964e-05,1,0,7,0
CLM-004132,3,96,149,5.4231899635517344e-05,7,0,6,0
CLM-004133,3,3,130,5.676058787350044e-05,5,0,8,0
CLM-004134,2,33,252,4.2554513737934524e-05,7,0,0,0
CLM-004135,2,135,141,6.898132725230048e-05,0,0,0,0
CLM-004136,2,97,185,4.269255764482848e-05,5,0,0,0
CLM-004137,3,80,306,5.600171135106986e-05,6,0,8,0
CLM-004138,2,70,239,4.782750012182834e-05,2,0,0,0
CLM-004139,3,6,344,5.7361084181787655e-05,6,0,6,0
CLM-004140,3,24,168,5.7338579775258075e-05,2,0,7,0
CLM-004141,2,71,210,4.646087033110102e-05,4,0,0,0
CLM-004142,2,19,261,4.444688654797005e-05,3,0,0,0
CLM-004143,3,31,151,6.299311730683735e-05,4,0,12,0
CLM-004144,2,79,85,5.522758633363191e-05,0,0,0,0
CLM-004145,2,28,254,4.055017941934837e-05,8,0,0,0
CLM-004146,2,81,211,4.148089886077809e-05,6,0,0,0
CLM-004147,3,70,239,6.12816392270561e-05,4,0,5,0
CLM-004148,3,102,256,7.240224302412014e-05,0,0,5,0
CLM-004149,2,124,145,4.177812396862829e-05,6,0,0,0
CLM-004150,3,31,151,5.726468921652205e-05,4,0,6,0
CLM-004151,3,123,185,6.281677792156505e-05,1,0,7,0
CLM-004152,2,57,193,4.4193909316057065e-05,2,0,0,0
CLM-004153,2,68,161,4.4521142005173804e-05,3,0,0,0
CLM-004154,3,46,231,6.32651276704591e-05,8,0,1,0
CLM-004155,3,7,228,5.377575950555552e-05,10,0,7,0
CLM-004156,2,136,199,4.161058265044648e-05,8,0,0,0
CLM-004157,2,113,112,4.307553332459288e-05,5,0,0,0
CLM-004158,2,136,199,5.767350922143001e-05,0,0,0,0
CLM-004159,3,60,185,5.8967190854673184e-05,8,0,1,0
CLM-004160,3,23,168,5.897609777776447e-05,4,0,10,0
CLM-004161,3,148,222,5.6999286430342126e-05,6,0,4,0
CLM-004162,3,86,230,5.774945091119297e-05,5,0,11,0
CLM-004163,3,50,142,5.817370110570367e-05,5,0,10,0
CLM-004164,2,71,210,4.5098899080712414e-05,3,0,0,0
CLM-004165,3,52,65,6.982885400878296e-05,2,0,7,0
CLM-004166,3,71,210,5.831265819596996e-05,11,0,5,0
CLM-004167,2,142,134,4.136291853161502e-05,7,0,0,0
CLM-004168,2,122,299,4.5152723769726644e-05,4,0,0,0
CLM-004169,2,119,83,4.2335424359813904e-05,6,0,0,0
CLM-004170,3,102,256,5.92848764762664e-05,3,0,4,0
CLM-004171,3,112,172,6.130188493190735e-05,5,0,4,0
CLM-004172,2,150,122,4.8101846293916936e-05,1,0,0,0
CLM-004173,2,88,244,6.271275922380762e-05,0,0,0,0
CLM-004174,3,5,184,5.719451711052138e-05,5,0,8,0
CLM-004175,3,33,252,5.837440158686786e-05,2,0,9,0
CLM-004176,2,110,151,4.048812491279239e-05,11,0,0,0
CLM-004177,3,68,161,6.407035109648682e-05,1,0,5,0
CLM-004178,2,135,141,4.584752983688663e-05,3,0,0,0
CLM-004179,3,70,239,6.024042026069016e-05,6,0,1,0
CLM-004180,3,6,344,5.791867250521824e-05,9,0,9,0
CLM-004181,3,96,149,5.623120226930425e-05,2,0,9,0
CLM-004182,3,4,171,5.887708143730084e-05,5,0,1,0
CLM-004183,3,46,231,5.656907602153808e-05,6,0,9,0
CLM-004184,2,5,184,4.036775768621686e-05,5,0,0,0
CLM-004185,3,16,208,6.68107681679987e-05,2,0,3,0
CLM-004186,3,77,134,5.7804746583111174e-05,2,0,8,0
CLM-004187,3,103,178,5.7623936313271985e-05,8,0,6,0
CLM-004188,3,122,299,5.912793490683876e-05,5,0,5,0
CLM-004189,2,19,261,4.273413358881912e-05,8,0,0,0
CLM-004190,2,81,211,3.968260052741775e-05,9,0,0,0
CLM-004191,3,86,230,5.8097737970442584e-05,4,0,4,0
CLM-004192,3,113,112,6.666900838553651e-05,2,0,3,0
CLM-004193,2,88,244,4.5390267041824015e-05,2,0,0,0
CLM-004194,2,2,86,4.724522680819923e-05,2,0,0,0
CLM-004195,3,72,241,5.7553871568392296e-05,3,0,5,0
CLM-004196,3,120,173,5.746537343991385e-05,7,0,4,0
CLM-004197,3,78,272,5.4890683650858897e-05,11,0,4,0
CLM-004198,2,46,231,4.403175493963118e-05,3,0,0,0
CLM-004199,3,81,211,5.683994213409364e-05,2,0,11,0
CLM-004200,3,133,244,5.5991524417393814e-05,10,0,3,0
CLM-004201,2,7,228,4.0518443741378116e-05,6,0,0,0
CLM-004202,2,6,344,4.297177196207679e-05,6,0,0,0
CLM-004203,2,123,185,5.4294861597498045e-05,1,0,0,0
CLM-004204,3,67,251,7.062124410854017e-05,1,0,8,0
CLM-004205,2,122,299,4.0252646185972725e-05,10,0,0,0
CLM-004206,3,68,161,5.83520111620526e-05,3,0,5,0
CLM-004207,2,111,213,7.043537772007626e-05,0,0,0,0
CLM-004208,2,96,149,4.505816318629511e-05,2,0,0,0
CLM-004209,3,4,171,5.509010099435511e-05,9,0,8,0
CLM-004210,2,146,202,4.504850199531313e-05,6,0,0,0
CLM-004211,3,120,173,5.717567566207441e-05,3,0,4,0
CLM-004212,2,5,184,4.14933633743164e-05,3,0,0,0
CLM-004213,2,4,171,4.182001822262075e-05,9,0,0,0
CLM-004214,2,97,185,4.777686883605713e-05,4,0,0,0
CLM-004215,2,122,299,4.3150506362862067e-05,5,0,0,0
CLM-004216,3,17,185,5.5356474799183826e-05,5,0,5,0
CLM-004217,3,122,299,5.99155310991178e-05,1,0,9,0
CLM-004218,3,20,224,5.801330101268385e-05,6,0,8,0
CLM-004219,3,20,224,6.24342343774422e-05,2,0,8,0
CLM-004220,2,117,108,4.0934329211685756e-05,4,0,0,0
CLM-004221,2,84,191,4.374314613679359e-05,7,0,0,0
CLM-004222,3,12,118,5.6128447134564605e-05,3,0,6,0
CLM-004223,2,24,168,4.3645980950428776e-05,2,0,0,0
CLM-004224,2,133,244,4.7499121848678554e-05,4,0,0,0
CLM-004225,2,7,228,5.579724045823712e-05,1,0,0,0
CLM-004226,3,72,241,6.338459950037143e-05,4,0,1,0
CLM-004227,3,103,178,5.997683237632766e-05,1,0,5,0
CLM-004228,3,117,108,6.138073363957853e-05,3,0,7,0
CLM-004229,3,142,134,5.826720844399668e-05,4,0,3,0
CLM-004230,3,77,134,5.802551006899053e-05,7,0,9,0
CLM-004231,3,16,208,5.613101755670424e-05,5,0,8,0
CLM-004232,3,64,151,5.9615912147267966e-05,4,0,7,0
CLM-004233,3,139,96,5.796118430887745e-05,2,0,6,0
CLM-004234,2,28,254,4.858061577167339e-05,3,0,0,0
CLM-004235,3,136,199,5.932777118437429e-05,2,0,7,0
CLM-004236,3,40,252,6.011337160572785e-05,4,0,4,0
CLM-004237,3,64,151,6.355845548374353e-05,2,0,1,0
CLM-004238,2,60,185,5.338767034903618e-05,5,0,0,0
CLM-004239,3,68,161,6.028534869422959e-05,4,0,9,0
CLM-004240,2,80,306,4.176254596832003e-05,7,0,0,0
CLM-004241,3,4,171,5.966071251437751e-05,2,0,8,0
CLM-004242,3,123,185,6.394270304862175e-05,0,0,9,0
CLM-004243,2,17,185,4.8514878825921585e-05,2,0,0,0
CLM-004244,3,123,185,5.633326333659227e-05,5,0,3,0
CLM-004245,2,39,253,4.234499961504082e-05,4,0,0,0
CLM-004246,2,1,187,4.0585669083589794e-05,6,0,0,0
CLM-004247,3,136,199,5.720653243598964e-05,6,0,5,0
CLM-004248,2,128,197,4.3611320387809104e-05,3,0,0,0
CLM-004249,3,87,114,5.89570039101535e-05,9,0,5,0
CLM-004250,2,124,145,4.8442595491281626e-05,1,0,0,0
CLM-004251,3,148,222,5.872831054905391e-05,4,0,5,0
CLM-004252,2,8,77,5.0080456454695766e-05,2,0,0,0
CLM-004253,3,42,157,5.600783116663669e-05,9,0,7,0
CLM-004254,2,146,202,4.89595900529826e-05,3,0,0,0
CLM-004255,3,90,201,5.7579269059628654e-05,4,0,2,0
CLM-004256,3,81,211,6.372721523971453e-05,1,0,6,0
CLM-004257,2,78,272,4.377752872125644e-05,3,0,0,0
CLM-004258,3,71,210,6.229278576929034e-05,1,0,5,0
CLM-004259,3,80,306,5.327382253362488e-05,6,0,7,0
CLM-004260,2,135,141,4.321155039980847e-05,3,0,0,0
CLM-004261,3,70,239,5.919296747391505e-05,4,0,3,0
CLM-004262,2,97,185,4.2529738947256275e-05,7,0,0,0
CLM-004263,3,97,185,5.842968860473533e-05,5,0,6,0
CLM-004264,3,118,113,6.278592552137082e-05,4,0,9,0
CLM-004265,2,102,256,4.348112514493279e-05,3,0,0,0
CLM-004266,3,117,108,5.679464821395487e-05,5,0,6,0
CLM-004267,2,84,191,5.195950505081417e-05,2,0,0,0
CLM-004268,3,52,65,5.936292509212262e-05,4,0,3,0
CLM-004269,2,21,196,4.498773506820604e-05,5,0,0,0
CLM-004270,3,146,202,7.012238078423166e-05,0,0,10,0
CLM-004271,3,46,231,5.97438659353219e-05,2,0,16,0
CLM-004272,3,67,251,5.981710594981751e-05,6,0,6,0
CLM-004273,2,31,151,4.3008866678471285e-05,7,0,0,0
CLM-004274,3,37,170,6.302741043520083e-05,8,0,4,0
CLM-004275,3,70,239,6.86336828835471e-05,2,0,4,0
CLM-004276,3,96,149,5.8580579837658294e-05,4,0,8,0
CLM-004277,3,46,231,5.738090953137228e-05,6,0,4,0
CLM-004278,2,1,187,4.0810558114178615e-05,6,0,0,0
CLM-004279,3,28,254,6.0382831343122244e-05,2,0,5,0
CLM-004280,3,103,178,5.598329788120639e-05,3,0,3,0
CLM-004281,2,43,117,5.76369908004404e-05,1,0,0,0
CLM-004282,3,24,168,6.213088053839491e-05,5,0,1,0
CLM-004283,3,146,202,5.595673060491031e-05,3,0,7,0
CLM-004284,3,133,244,5.8075666662311586e-05,3,0,2,0
CLM-004285,3,40,252,6.361350439003209e-05,4,0,2,0
CLM-004286,3,78,272,6.008364527363472e-05,11,0,4,0
CLM-004287,3,119,83,5.459140711388138e-05,5,0,5,0
CLM-004288,2,28,254,4.0451766138589645e-05,3,0,0,0
CLM-004289,3,82,262,7.011098915364473e-05,1,0,3,0
CLM-004290,3,138,126,6.420756739705685e-05,4,0,3,0
CLM-004291,2,71,210,4.479686786464843e-05,6,0,0,0
CLM-004292,3,133,244,6.640214000576275e-05,0,0,6,0
CLM-004293,3,87,114,5.9855459056656785e-05,3,0,7,0
CLM-004294,2,21,196,4.422002087694771e-05,2,0,0,0
CLM-004295,3,90,201,5.734238368720809e-05,5,0,6,0
CLM-004296,3,78,272,6.310859973951695e-05,2,0,9,0
CLM-004297,3,80,306,5.8179456882685974e-05,1,0,9,0
CLM-004298,3,80,306,6.376758560521185e-05,3,0,4,0
CLM-004299,3,16,208,7.069946583309707e-05,0,0,3,0
CLM-004300,3,6,344,6.316630060554965e-05,2,0,10,0
CLM-004301,2,88,244,4.3645176403466805e-05,2,0,0,0
CLM-004302,2,72,241,5.233526318122736e-05,0,0,0,0
CLM-004303,3,123,185,5.670035520335178e-05,4,0,3,0
CLM-004304,3,67,251,5.2766268355632904e-05,5,0,12,0
CLM-004305,2,136,199,4.108691104767261e-05,9,0,0,0
CLM-004306,3,120,173,6.112331914936937e-05,3,0,1,0
CLM-004307,3,94,78,6.531207573478319e-05,1,0,6,0
CLM-004308,3,84,191,7.220950761357575e-05,0,0,5,0
CLM-004309,3,3,130,6.296677703281637e-05,2,0,8,0
CLM-004310,3,65,160,5.572520079799949e-05,9,0,6,0
CLM-004311,2,50,142,4.1739515003393014e-05,7,0,0,0
CLM-004312,2,70,239,5.763746111503457e-05,0,0,0,0
CLM-004313,2,28,254,4.344515240808617e-05,4,0,0,0
CLM-004314,2,78,272,4.301292169647506e-05,11,0,0,0
CLM-004315,2,123,185,4.133158298094091e-05,5,0,0,0
CLM-004316,3,37,170,5.8595638088620086e-05,6,0,5,0
CLM-004317,2,126,110,5.790405470332757e-05,0,0,0,0
CLM-004318,2,133,244,4.604328902885708e-05,3,0,0,0
CLM-004319,3,1,187,6.440452649498574e-05,2,0,4,0
CLM-004320,3,1,187,6.109007844339028e-05,3,0,8,0
CLM-004321,2,56,91,4.7560520436703646e-05,4,0,0,0
CLM-004322,3,16,208,5.6411655872085855e-05,4,0,8,0
CLM-004323,3,103,178,5.777641416469723e-05,4,0,9,0
CLM-004324,3,3,130,6.12147743836579e-05,3,0,4,0
CLM-004325,2,20,224,4.388071890886087e-05,1,0,0,0
CLM-004326,2,117,108,5.0481402743706704e-05,2,0,0,0
CLM-004327,2,90,201,4.8422319408582074e-05,2,0,0,0
CLM-004328,2,64,151,4.460970923374193e-05,5,0,0,0
CLM-004329,3,80,306,6.506226360180894e-05,0,0,5,0
CLM-004330,2,19,261,4.757196147475496e-05,1,0,0,0
CLM-004331,2,21,196,5.545250293531163e-05,1,0,0,0
CLM-004332,2,139,96,4.537918518251981e-05,3,0,0,0
CLM-004333,2,120,173,6.200568760031595e-05,0,0,0,0
CLM-004334,3,112,172,6.592309856851637e-05,5,0,4,0
CLM-004335,3,138,126,6.324852491024869e-05,2,0,5,0
CLM-004336,3,6,344,5.6300203013130686e-05,9,0,8,0
CLM-004337,2,6,344,4.1256843692710346e-05,9,0,0,0
CLM-004338,2,16,208,4.212110277737082e-05,5,0,0,0
CLM-004339,3,28,254,5.9588928795769684e-05,4,0,5,0
CLM-004340,3,80,306,5.333553870475545e-05,7,0,10,0
CLM-004341,3,99,204,5.454632606614671e-05,7,0,9,0
CLM-004342,3,86,230,5.771964587081249e-05,3,0,3,0
CLM-004343,3,107,161,6.258641319055634e-05,2,0,2,0
CLM-004344,3,57,193,5.706708255882165e-05,7,0,5,0
CLM-004345,2,80,306,4.4385208231668334e-05,3,0,0,0
CLM-004346,2,68,161,4.261635392864755e-05,4,0,0,0
CLM-004347,3,72,241,5.8195106609324546e-05,8,0,6,0
CLM-004348,3,67,251,5.937964486846188e-05,2,0,4,0
CLM-004349,2,65,160,4.128996396072164e-05,8,0,0,0
CLM-004350,3,96,149,6.811644116821375e-05,0,0,6,0
CLM-004351,2,84,191,4.052291641183971e-05,8,0,0,0
CLM-004352,3,17,185,5.95431330067213e-05,1,0,11,0
CLM-004353,2,45,190,4.236807413770689e-05,3,0,0,0
CLM-004354,2,20,224,4.981511550093946e-05,2,0,0,0
CLM-004355,2,2,86,4.1799338843171726e-05,5,0,0,0
CLM-004356,3,19,261,6.513383807867115e-05,0,0,6,0
CLM-004357,2,39,253,4.5147821539264846e-05,2,0,0,0
CLM-004358,2,84,191,5.195950505081417e-05,2,0,0,0
CLM-004359,2,67,251,4.644868585429326e-05,1,0,0,0
CLM-004360,3,6,344,6.549577921214283e-05,1,0,5,0
CLM-004361,2,133,244,4.516126759626551e-05,3,0,0,0
CLM-004362,3,103,178,6.0883360793401665e-05,3,0,5,0
CLM-004363,2,124,145,6.162239598721963e-05,0,0,0,0
CLM-004364,3,128,197,5.4982109955603274e-05,8,0,6,0
CLM-004365,3,77,134,5.502114920976864e-05,4,0,7,0
CLM-004366,2,133,244,4.561657430969278e-05,4,0,0,0
CLM-004367,2,1,187,4.3395549082212105e-05,4,0,0,0
CLM-004368,3,142,134,7.905354904043659e-05,0,0,4,0
CLM-004369,2,102,256,4.167409549723984e-05,8,0,0,0
CLM-004370,3,136,199,5.886632629368495e-05,6,0,5,0
CLM-004371,3,86,230,5.51227663394036e-05,3,0,7,0
CLM-004372,3,25,266,5.7784852110401304e-05,8,0,9,0
CLM-004373,3,39,253,5.630812145562388e-05,3,0,5,0
CLM-004374,2,20,224,3.83670329040119e-05,5,0,0,0
CLM-004375,3,4,171,6.318422022331965e-05,4,0,8,0
CLM-004376,2,107,161,4.716827971835013e-05,3,0,0,0
CLM-004377,3,70,239,5.625703135814075e-05,5,0,7,0
CLM-004378,2,123,185,4.27614561006515e-05,7,0,0,0
CLM-004379,2,150,122,4.3804184299509054e-05,3,0,0,0
CLM-004380,3,16,208,5.724813339519457e-05,3,0,10,0
CLM-004381,3,128,197,6.421267841195949e-05,5,0,3,0
CLM-004382,3,118,113,5.969612735274534e-05,3,0,4,0
CLM-004383,3,6,344,6.27271806820244e-05,1,0,9,0
CLM-004384,3,24,168,5.814006293093148e-05,3,0,12,0
CLM-004385,2,25,266,4.2745036863966406e-05,5,0,0,0
CLM-004386,3,122,299,5.573060487933947e-05,5,0,4,0
CLM-004387,3,6,344,5.2598678359216456e-05,6,0,10,0
CLM-004388,2,70,239,4.0690895303161406e-05,5,0,0,0
CLM-004389,3,43,117,5.575273354075655e-05,4,0,13,0
CLM-004390,3,57,193,5.7892064286981473e-05,5,0,12,0
CLM-004391,3,107,161,6.021493784299242e-05,3,0,5,0
CLM-004392,2,40,252,4.4040414681629955e-05,4,0,0,0
CLM-004393,3,99,204,5.392783910844457e-05,9,0,5,0
CLM-004394,2,40,252,4.2078595485985926e-05,9,0,0,0
CLM-004395,3,39,253,6.119500014119118e-05,4,0,4,0
CLM-004396,3,107,161,5.907411189220469e-05,5,0,5,0
CLM-004397,3,12,118,5.972520296959909e-05,4,0,4,0
CLM-004398,2,33,252,4.173880446591863e-05,5,0,0,0
CLM-004399,2,21,196,4.366305189366202e-05,3,0,0,0
