risk_level,risk_score,recommendation,ml_probability,anomaly_score,graph_risk_indicator,multimodal_inconsistency,top_risk_factors,shap_values,claim_id
LOW,0.0,APPROVE,0.0,0.4345,False,False,"['claim_amount: ↓ legitimate (0.638)', 'claim_frequency: ↓ legitimate (0.292)', 'device_age_days: ↑ fraud (0.201)', 'policy_type_encoded: ↓ legitimate (0.177)', 'coverage_utilization: ↓ legitimate (0.149)']","{'claim_amount': -0.6379, 'claim_frequency': -0.2923, 'device_age_days': 0.2007, 'policy_type_encoded': -0.1774, 'coverage_utilization': -0.1494}",CLM-004450
LOW,0.0,APPROVE,0.0,0.4219,False,False,"['claim_amount: ↓ legitimate (0.723)', 'device_age_days: ↓ legitimate (0.387)', 'claim_frequency: ↓ legitimate (0.312)', 'n_shared_shops: ↑ fraud (0.179)', 'amount_vs_device_price: ↓ legitimate (0.171)']","{'claim_amount': -0.7229, 'device_age_days': -0.3871, 'claim_frequency': -0.3125, 'n_shared_shops': 0.1793, 'amount_vs_device_price': -0.1708}",CLM-004451
LOW,0.0,APPROVE,0.0,0.3919,False,False,"['claim_amount: ↓ legitimate (0.682)', 'amount_vs_device_price: ↓ legitimate (0.194)', 'community_size: ↑ fraud (0.180)', 'days_since_policy_start: ↑ fraud (0.172)', 'n_shared_shops: ↓ legitimate (0.169)']","{'claim_amount': -0.6819, 'amount_vs_device_price': -0.1937, 'community_size': 0.1799, 'days_since_policy_start': 0.1716, 'n_shared_shops': -0.1691}",CLM-004452
LOW,0.0,APPROVE,0.0,0.4391,False,False,"['claim_amount: ↓ legitimate (0.762)', 'coverage_utilization: ↓ legitimate (0.402)', 'device_age_days: ↓ legitimate (0.368)', 'amount_vs_device_price: ↓ legitimate (0.174)', 'pagerank_score: ↑ fraud (0.142)']","{'claim_amount': -0.7616, 'coverage_utilization': -0.4022, 'device_age_days': -0.368, 'amount_vs_device_price': -0.1737, 'pagerank_score': 0.1419}",CLM-004453
LOW,0.0,APPROVE,0.0,0.4239,False,False,"['claim_amount: ↓ legitimate (0.528)', 'device_age_days: ↑ fraud (0.324)', 'n_shared_shops: ↓ legitimate (0.299)', 'community_size: ↓ legitimate (0.273)', 'days_since_policy_start: ↑ fraud (0.211)']","{'claim_amount': -0.5278, 'device_age_days': 0.324, 'n_shared_shops': -0.2991, 'community_size': -0.273, 'days_since_policy_start': 0.2106}",CLM-004454
LOW,0.0,APPROVE,0.0,0.4273,False,False,"['claim_amount: ↓ legitimate (0.564)', 'n_shared_shops: ↓ legitimate (0.306)', 'claim_frequency: ↓ legitimate (0.258)', 'amount_vs_device_price: ↓ legitimate (0.151)', 'policy_type_encoded: ↓ legitimate (0.115)']","{'claim_amount': -0.5636, 'n_shared_shops': -0.3063, 'claim_frequency': -0.2585, 'amount_vs_device_price': -0.1509, 'policy_type_encoded': -0.1147}",CLM-004455
LOW,0.0,APPROVE,0.0,0.4691,False,False,"['claim_amount: ↓ legitimate (0.655)', 'n_shared_shops: ↓ legitimate (0.383)', 'claim_frequency: ↑ fraud (0.374)', 'amount_vs_avg: ↑ fraud (0.304)', 'pagerank_score: ↓ legitimate (0.252)']","{'claim_amount': -0.6554, 'n_shared_shops': -0.3826, 'claim_frequency': 0.3744, 'amount_vs_avg': 0.3044, 'pagerank_score': -0.2519}",CLM-004456
LOW,0.0,APPROVE,0.0,0.4293,False,False,"['claim_amount: ↓ legitimate (0.651)', 'coverage_utilization: ↓ legitimate (0.370)', 'claim_frequency: ↓ legitimate (0.286)', 'device_age_days: ↑ fraud (0.180)', 'amount_vs_device_price: ↓ legitimate (0.126)']","{'claim_amount': -0.6511, 'coverage_utilization': -0.3696, 'claim_frequency': -0.2858, 'device_age_days': 0.1798, 'amount_vs_device_price': -0.1259}",CLM-004457
LOW,0.0,APPROVE,0.0,0.4064,False,False,"['claim_amount: ↓ legitimate (0.663)', 'claim_frequency: ↓ legitimate (0.323)', 'device_age_days: ↑ fraud (0.298)', 'premium_amount: ↓ legitimate (0.181)', 'amount_vs_device_price: ↓ legitimate (0.133)']","{'claim_amount': -0.6631, 'claim_frequency': -0.3232, 'device_age_days': 0.2984, 'premium_amount': -0.1808, 'amount_vs_device_price': -0.1328}",CLM-004458
LOW,0.0,APPROVE,0.0,0.4059,False,False,"['claim_amount: ↓ legitimate (0.744)', 'premium_amount: ↑ fraud (0.215)', 'amount_vs_device_price: ↓ legitimate (0.205)', 'community_size: ↓ legitimate (0.170)', 'pagerank_score: ↓ legitimate (0.155)']","{'claim_amount': -0.7445, 'premium_amount': 0.2149, 'amount_vs_device_price': -0.205, 'community_size': -0.1701, 'pagerank_score': -0.1551}",CLM-004459
LOW,0.0,APPROVE,0.0,0.455,False,False,"['claim_amount: ↓ legitimate (0.514)', 'device_age_days: ↓ legitimate (0.282)', 'claim_frequency: ↓ legitimate (0.276)', 'n_shared_shops: ↓ legitimate (0.247)', 'community_size: ↓ legitimate (0.209)']","{'claim_amount': -0.5137, 'device_age_days': -0.2817, 'claim_frequency': -0.2757, 'n_shared_shops': -0.2466, 'community_size': -0.2087}",CLM-004460
LOW,0.0,APPROVE,0.0,0.4365,False,False,"['claim_amount: ↓ legitimate (0.730)', 'coverage_utilization: ↓ legitimate (0.411)', 'device_age_days: ↓ legitimate (0.295)', 'pagerank_score: ↑ fraud (0.230)', 'amount_vs_device_price: ↓ legitimate (0.158)']","{'claim_amount': -0.7302, 'coverage_utilization': -0.4112, 'device_age_days': -0.2951, 'pagerank_score': 0.2302, 'amount_vs_device_price': -0.1579}",CLM-004461
LOW,0.0066,APPROVE,0.0066,0.5312,False,False,"['claim_amount: ↑ fraud (1.619)', 'amount_vs_avg: ↑ fraud (1.136)', 'claim_frequency: ↓ legitimate (0.949)', 'amount_vs_device_price: ↑ fraud (0.926)', 'n_shared_shops: ↑ fraud (0.841)']","{'claim_amount': 1.6189, 'amount_vs_avg': 1.1363, 'claim_frequency': -0.9489, 'amount_vs_device_price': 0.926, 'n_shared_shops': 0.8406}",CLM-004462
LOW,0.0004,APPROVE,0.0004,0.4356,False,False,"['claim_frequency: ↑ fraud (1.665)', 'claim_amount: ↓ legitimate (0.857)', 'community_size: ↑ fraud (0.211)', 'coverage_utilization: ↑ fraud (0.181)', 'pagerank_score: ↑ fraud (0.142)']","{'claim_frequency': 1.6652, 'claim_amount': -0.8566, 'community_size': 0.2111, 'coverage_utilization': 0.1811, 'pagerank_score': 0.1424}",CLM-004463
LOW,0.0,APPROVE,0.0,0.4442,False,False,"['claim_amount: ↓ legitimate (0.553)', 'n_shared_shops: ↓ legitimate (0.419)', 'pagerank_score: ↓ legitimate (0.158)', 'amount_vs_device_price: ↓ legitimate (0.131)', 'claim_type_encoded: ↓ legitimate (0.126)']","{'claim_amount': -0.5531, 'n_shared_shops': -0.4189, 'pagerank_score': -0.1578, 'amount_vs_device_price': -0.131, 'claim_type_encoded': -0.1263}",CLM-004464
LOW,0.0,APPROVE,0.0,0.408,False,False,"['claim_amount: ↓ legitimate (0.669)', 'n_shared_shops: ↓ legitimate (0.404)', 'claim_frequency: ↑ fraud (0.373)', 'device_age_days: ↓ legitimate (0.322)', 'premium_amount: ↑ fraud (0.206)']","{'claim_amount': -0.6689, 'n_shared_shops': -0.404, 'claim_frequency': 0.3728, 'device_age_days': -0.3223, 'premium_amount': 0.2061}",CLM-004465
LOW,0.0,APPROVE,0.0,0.4761,False,False,"['claim_amount: ↓ legitimate (0.565)', 'coverage_utilization: ↓ legitimate (0.367)', 'n_shared_shops: ↓ legitimate (0.360)', 'device_age_days: ↑ fraud (0.202)', 'pagerank_score: ↓ legitimate (0.178)']","{'claim_amount': -0.565, 'coverage_utilization': -0.3669, 'n_shared_shops': -0.3597, 'device_age_days': 0.2023, 'pagerank_score': -0.1777}",CLM-004466
LOW,0.0,APPROVE,0.0,0.4246,False,False,"['claim_amount: ↓ legitimate (0.757)', 'claim_frequency: ↓ legitimate (0.315)', 'coverage_utilization: ↑ fraud (0.174)', 'amount_vs_device_price: ↓ legitimate (0.139)', 'pagerank_score: ↓ legitimate (0.136)']","{'claim_amount': -0.7566, 'claim_frequency': -0.3154, 'coverage_utilization': 0.1736, 'amount_vs_device_price': -0.1391, 'pagerank_score': -0.1359}",CLM-004467
LOW,0.0,APPROVE,0.0,0.4944,False,False,"['claim_amount: ↓ legitimate (0.549)', 'n_shared_shops: ↓ legitimate (0.296)', 'community_size: ↓ legitimate (0.254)', 'device_age_days: ↓ legitimate (0.216)', 'pagerank_score: ↓ legitimate (0.181)']","{'claim_amount': -0.5486, 'n_shared_shops': -0.2964, 'community_size': -0.2541, 'device_age_days': -0.2163, 'pagerank_score': -0.1807}",CLM-004468
LOW,0.0,APPROVE,0.0,0.4609,False,False,"['claim_amount: ↓ legitimate (0.584)', 'n_shared_shops: ↓ legitimate (0.328)', 'claim_frequency: ↓ legitimate (0.217)', 'device_age_days: ↑ fraud (0.210)', 'pagerank_score: ↓ legitimate (0.163)']","{'claim_amount': -0.5842, 'n_shared_shops': -0.3277, 'claim_frequency': -0.2165, 'device_age_days': 0.2096, 'pagerank_score': -0.1627}",CLM-004469
LOW,0.0019,APPROVE,0.0019,0.4564,False,False,"['claim_frequency: ↑ fraud (1.549)', 'pagerank_score: ↑ fraud (1.167)', 'claim_amount: ↓ legitimate (0.797)', 'device_age_days: ↑ fraud (0.457)', 'claim_type_encoded: ↑ fraud (0.276)']","{'claim_frequency': 1.5494, 'pagerank_score': 1.1673, 'claim_amount': -0.7969, 'device_age_days': 0.4568, 'claim_type_encoded': 0.2758}",CLM-004470
LOW,0.0,APPROVE,0.0,0.4109,False,False,"['claim_amount: ↓ legitimate (0.721)', 'device_age_days: ↓ legitimate (0.317)', 'amount_vs_device_price: ↓ legitimate (0.184)', 'days_since_policy_start: ↓ legitimate (0.171)', 'claim_frequency: ↓ legitimate (0.145)']","{'claim_amount': -0.7206, 'device_age_days': -0.3175, 'amount_vs_device_price': -0.1844, 'days_since_policy_start': -0.1705, 'claim_frequency': -0.1453}",CLM-004471
LOW,0.0004,APPROVE,0.0004,0.4498,False,False,"['claim_frequency: ↑ fraud (1.416)', 'pagerank_score: ↑ fraud (0.932)', 'claim_amount: ↓ legitimate (0.821)', 'device_age_days: ↑ fraud (0.392)', 'community_size: ↓ legitimate (0.276)']","{'claim_frequency': 1.4165, 'pagerank_score': 0.9323, 'claim_amount': -0.8213, 'device_age_days': 0.3918, 'community_size': -0.2758}",CLM-004472
LOW,0.0001,APPROVE,0.0001,0.3956,False,False,"['coverage_utilization: ↓ legitimate (0.389)', 'device_age_days: ↑ fraud (0.382)', 'amount_vs_avg: ↑ fraud (0.326)', 'premium_amount: ↑ fraud (0.316)', 'claim_frequency: ↓ legitimate (0.221)']","{'coverage_utilization': -0.3892, 'device_age_days': 0.3821, 'amount_vs_avg': 0.3263, 'premium_amount': 0.3155, 'claim_frequency': -0.2206}",CLM-004473
LOW,0.0,APPROVE,0.0,0.4202,False,False,"['claim_amount: ↓ legitimate (0.648)', 'n_shared_shops: ↓ legitimate (0.378)', 'coverage_utilization: ↓ legitimate (0.370)', 'claim_frequency: ↑ fraud (0.359)', 'device_age_days: ↓ legitimate (0.280)']","{'claim_amount': -0.648, 'n_shared_shops': -0.3779, 'coverage_utilization': -0.3703, 'claim_frequency': 0.3593, 'device_age_days': -0.2802}",CLM-004474
LOW,0.0,APPROVE,0.0,0.3846,False,False,"['claim_amount: ↓ legitimate (0.765)', 'device_age_days: ↓ legitimate (0.354)', 'amount_vs_device_price: ↓ legitimate (0.218)', 'n_shared_shops: ↑ fraud (0.156)', 'claim_type_encoded: ↓ legitimate (0.146)']","{'claim_amount': -0.7646, 'device_age_days': -0.3545, 'amount_vs_device_price': -0.2177, 'n_shared_shops': 0.1558, 'claim_type_encoded': -0.1457}",CLM-004475
LOW,0.0,APPROVE,0.0,0.5276,False,False,"['claim_amount: ↓ legitimate (0.576)', 'n_shared_shops: ↓ legitimate (0.294)', 'claim_frequency: ↓ legitimate (0.248)', 'amount_vs_device_price: ↓ legitimate (0.176)', 'device_age_days: ↑ fraud (0.153)']","{'claim_amount': -0.5761, 'n_shared_shops': -0.2936, 'claim_frequency': -0.2478, 'amount_vs_device_price': -0.1761, 'device_age_days': 0.1525}",CLM-004476
LOW,0.0003,APPROVE,0.0003,0.422,False,False,"['claim_frequency: ↑ fraud (1.636)', 'claim_amount: ↓ legitimate (0.825)', 'community_size: ↑ fraud (0.190)', 'days_since_policy_start: ↑ fraud (0.169)', 'device_age_days: ↑ fraud (0.164)']","{'claim_frequency': 1.6362, 'claim_amount': -0.825, 'community_size': 0.1902, 'days_since_policy_start': 0.1692, 'device_age_days': 0.164}",CLM-004477
LOW,0.0002,APPROVE,0.0002,0.4663,False,False,"['amount_vs_device_price: ↑ fraud (1.517)', 'claim_amount: ↓ legitimate (0.588)', 'n_shared_shops: ↓ legitimate (0.348)', 'device_age_days: ↑ fraud (0.283)', 'pagerank_score: ↓ legitimate (0.164)']","{'amount_vs_device_price': 1.5175, 'claim_amount': -0.5884, 'n_shared_shops': -0.3478, 'device_age_days': 0.2829, 'pagerank_score': -0.1644}",CLM-004478
LOW,0.0,APPROVE,0.0,0.4609,False,False,"['community_size: ↑ fraud (0.641)', 'claim_amount: ↓ legitimate (0.516)', 'n_shared_shops: ↓ legitimate (0.323)', 'device_age_days: ↓ legitimate (0.284)', 'amount_vs_device_price: ↓ legitimate (0.257)']","{'community_size': 0.6406, 'claim_amount': -0.5163, 'n_shared_shops': -0.3233, 'device_age_days': -0.2843, 'amount_vs_device_price': -0.2568}",CLM-004479
LOW,0.0001,APPROVE,0.0001,0.4884,False,False,"['claim_amount: ↓ legitimate (0.724)', 'amount_vs_device_price: ↑ fraud (0.512)', 'claim_frequency: ↓ legitimate (0.386)', 'n_shared_shops: ↑ fraud (0.275)', 'device_age_days: ↑ fraud (0.219)']","{'claim_amount': -0.7239, 'amount_vs_device_price': 0.5116, 'claim_frequency': -0.3857, 'n_shared_shops': 0.2753, 'device_age_days': 0.2194}",CLM-004480
LOW,0.0,APPROVE,0.0,0.4131,False,False,"['claim_amount: ↓ legitimate (0.749)', 'amount_vs_device_price: ↓ legitimate (0.178)', 'claim_type_encoded: ↑ fraud (0.118)', 'device_age_days: ↑ fraud (0.117)', 'claim_frequency: ↓ legitimate (0.110)']","{'claim_amount': -0.7495, 'amount_vs_device_price': -0.1776, 'claim_type_encoded': 0.1183, 'device_age_days': 0.1171, 'claim_frequency': -0.1104}",CLM-004481
LOW,0.0001,APPROVE,0.0001,0.4275,False,False,"['claim_amount: ↑ fraud (0.695)', 'claim_frequency: ↓ legitimate (0.444)', 'community_size: ↓ legitimate (0.391)', 'device_age_days: ↓ legitimate (0.388)', 'amount_vs_avg: ↑ fraud (0.351)']","{'claim_amount': 0.6952, 'claim_frequency': -0.4439, 'community_size': -0.3909, 'device_age_days': -0.3877, 'amount_vs_avg': 0.3505}",CLM-004482
LOW,0.0001,APPROVE,0.0001,0.4012,False,False,"['claim_amount: ↓ legitimate (0.723)', 'premium_amount: ↑ fraud (0.358)', 'device_age_days: ↑ fraud (0.269)', 'amount_vs_device_price: ↓ legitimate (0.168)', 'claim_type_encoded: ↑ fraud (0.164)']","{'claim_amount': -0.7226, 'premium_amount': 0.358, 'device_age_days': 0.2695, 'amount_vs_device_price': -0.1683, 'claim_type_encoded': 0.1643}",CLM-004483
LOW,0.0,APPROVE,0.0,0.4247,False,False,"['claim_amount: ↓ legitimate (0.762)', 'amount_vs_device_price: ↓ legitimate (0.160)', 'pagerank_score: ↓ legitimate (0.155)', 'claim_frequency: ↓ legitimate (0.123)', 'policy_type_encoded: ↓ legitimate (0.118)']","{'claim_amount': -0.762, 'amount_vs_device_price': -0.1603, 'pagerank_score': -0.155, 'claim_frequency': -0.1233, 'policy_type_encoded': -0.1178}",CLM-004484
LOW,0.0,APPROVE,0.0,0.4088,False,False,"['claim_amount: ↓ legitimate (0.743)', 'device_age_days: ↓ legitimate (0.348)', 'claim_frequency: ↓ legitimate (0.298)', 'amount_vs_device_price: ↓ legitimate (0.206)', 'days_since_policy_start: ↑ fraud (0.187)']","{'claim_amount': -0.7427, 'device_age_days': -0.3484, 'claim_frequency': -0.2981, 'amount_vs_device_price': -0.2058, 'days_since_policy_start': 0.1875}",CLM-004485
LOW,0.0,APPROVE,0.0,0.4126,False,False,"['claim_amount: ↓ legitimate (0.665)', 'claim_frequency: ↓ legitimate (0.321)', 'device_age_days: ↑ fraud (0.200)', 'pagerank_score: ↓ legitimate (0.145)', 'amount_vs_device_price: ↓ legitimate (0.139)']","{'claim_amount': -0.6649, 'claim_frequency': -0.3212, 'device_age_days': 0.1997, 'pagerank_score': -0.1455, 'amount_vs_device_price': -0.1391}",CLM-004486
LOW,0.0002,APPROVE,0.0002,0.4916,False,True,"['claim_amount: ↓ legitimate (0.770)', 'amount_vs_device_price: ↑ fraud (0.745)', 'pagerank_score: ↑ fraud (0.277)', 'n_shared_shops: ↑ fraud (0.211)', 'amount_vs_avg: ↑ fraud (0.190)']","{'claim_amount': -0.7695, 'amount_vs_device_price': 0.7452, 'pagerank_score': 0.2769, 'n_shared_shops': 0.2112, 'amount_vs_avg': 0.19}",CLM-004487
LOW,0.0,APPROVE,0.0,0.4384,False,False,"['claim_amount: ↓ legitimate (0.593)', 'coverage_utilization: ↓ legitimate (0.383)', 'n_shared_shops: ↓ legitimate (0.360)', 'device_age_days: ↓ legitimate (0.233)', 'amount_vs_device_price: ↓ legitimate (0.191)']","{'claim_amount': -0.5928, 'coverage_utilization': -0.3832, 'n_shared_shops': -0.3602, 'device_age_days': -0.2329, 'amount_vs_device_price': -0.1905}",CLM-004488
LOW,0.0,APPROVE,0.0,0.46,False,False,"['claim_amount: ↓ legitimate (0.699)', 'claim_frequency: ↓ legitimate (0.274)', 'device_age_days: ↑ fraud (0.182)', 'amount_vs_device_price: ↓ legitimate (0.156)', 'claim_type_encoded: ↓ legitimate (0.146)']","{'claim_amount': -0.6987, 'claim_frequency': -0.2743, 'device_age_days': 0.1819, 'amount_vs_device_price': -0.156, 'claim_type_encoded': -0.1463}",CLM-004489
LOW,0.0,APPROVE,0.0,0.4318,False,False,"['claim_amount: ↓ legitimate (0.576)', 'n_shared_shops: ↓ legitimate (0.374)', 'device_age_days: ↓ legitimate (0.306)', 'premium_amount: ↑ fraud (0.185)', 'days_since_policy_start: ↓ legitimate (0.155)']","{'claim_amount': -0.576, 'n_shared_shops': -0.3737, 'device_age_days': -0.3061, 'premium_amount': 0.1853, 'days_since_policy_start': -0.155}",CLM-004490
LOW,0.0,APPROVE,0.0,0.4294,False,False,"['claim_amount: ↓ legitimate (0.547)', 'n_shared_shops: ↓ legitimate (0.314)', 'pagerank_score: ↓ legitimate (0.230)', 'amount_vs_device_price: ↓ legitimate (0.149)', 'claim_type_encoded: ↑ fraud (0.128)']","{'claim_amount': -0.5472, 'n_shared_shops': -0.3139, 'pagerank_score': -0.2297, 'amount_vs_device_price': -0.149, 'claim_type_encoded': 0.1278}",CLM-004491
LOW,0.0042,APPROVE,0.0042,0.4248,False,False,"['claim_frequency: ↑ fraud (1.618)', 'claim_amount: ↑ fraud (1.596)', 'device_age_days: ↓ legitimate (0.330)', 'amount_vs_device_price: ↑ fraud (0.310)', 'pagerank_score: ↑ fraud (0.309)']","{'claim_frequency': 1.6177, 'claim_amount': 1.596, 'device_age_days': -0.3297, 'amount_vs_device_price': 0.31, 'pagerank_score': 0.3095}",CLM-004492
LOW,0.0,APPROVE,0.0,0.3937,False,False,"['claim_amount: ↓ legitimate (0.766)', 'community_size: ↑ fraud (0.186)', 'amount_vs_device_price: ↓ legitimate (0.180)', 'n_shared_shops: ↑ fraud (0.168)', 'claim_type_encoded: ↓ legitimate (0.129)']","{'claim_amount': -0.7658, 'community_size': 0.1855, 'amount_vs_device_price': -0.1805, 'n_shared_shops': 0.1684, 'claim_type_encoded': -0.1294}",CLM-004493
LOW,0.0,APPROVE,0.0,0.3902,False,False,"['claim_amount: ↓ legitimate (0.696)', 'amount_vs_device_price: ↓ legitimate (0.180)', 'days_since_policy_start: ↑ fraud (0.174)', 'community_size: ↓ legitimate (0.162)', 'device_age_days: ↓ legitimate (0.120)']","{'claim_amount': -0.6958, 'amount_vs_device_price': -0.1798, 'days_since_policy_start': 0.1736, 'community_size': -0.1618, 'device_age_days': -0.1197}",CLM-004494
LOW,0.0,APPROVE,0.0,0.3875,False,False,"['claim_amount: ↓ legitimate (0.726)', 'claim_frequency: ↓ legitimate (0.313)', 'device_age_days: ↑ fraud (0.231)', 'days_since_policy_start: ↓ legitimate (0.165)', 'amount_vs_device_price: ↓ legitimate (0.161)']","{'claim_amount': -0.7263, 'claim_frequency': -0.3132, 'device_age_days': 0.2312, 'days_since_policy_start': -0.165, 'amount_vs_device_price': -0.1612}",CLM-004495
LOW,0.0,APPROVE,0.0,0.4592,False,False,"['claim_amount: ↓ legitimate (0.691)', 'community_size: ↓ legitimate (0.280)', 'device_age_days: ↑ fraud (0.215)', 'n_shared_shops: ↑ fraud (0.194)', 'amount_vs_device_price: ↓ legitimate (0.166)']","{'claim_amount': -0.6909, 'community_size': -0.2799, 'device_age_days': 0.2146, 'n_shared_shops': 0.1936, 'amount_vs_device_price': -0.166}",CLM-004496
LOW,0.0001,APPROVE,0.0001,0.4254,False,False,"['claim_amount: ↓ legitimate (0.718)', 'pagerank_score: ↑ fraud (0.474)', 'premium_amount: ↑ fraud (0.249)', 'amount_vs_device_price: ↓ legitimate (0.194)', 'n_shared_shops: ↓ legitimate (0.170)']","{'claim_amount': -0.7176, 'pagerank_score': 0.4737, 'premium_amount': 0.2488, 'amount_vs_device_price': -0.194, 'n_shared_shops': -0.1702}",CLM-004497
LOW,0.0,APPROVE,0.0,0.3916,False,False,"['claim_amount: ↓ legitimate (0.690)', 'claim_frequency: ↓ legitimate (0.285)', 'community_size: ↓ legitimate (0.179)', 'n_shared_shops: ↑ fraud (0.152)', 'pagerank_score: ↓ legitimate (0.146)']","{'claim_amount': -0.6897, 'claim_frequency': -0.2849, 'community_size': -0.1785, 'n_shared_shops': 0.1525, 'pagerank_score': -0.1458}",CLM-004498
